user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour
SUB310,2026-09-23,Teller,8,0,0,16,0,0,0,1,9.116666666666667,16.766666666666666
SUB310,2026-09-24,Teller,14,0,9,24,0,0,0,1,9.033333333333333,16.95
SUB310,2026-09-25,Teller,8,0,1,12,0,0,0,1,9.25,16.533333333333335
SUB311,2026-09-21,CustomerService,15,0,2,36,0,0,0,1,9.0,16.816666666666666
SUB311,2026-09-22,CustomerService,12,0,13,18,1,0,0,1,9.15,16.683333333333334
SUB311,2026-09-23,CustomerService,13,0,25,24,0,0,0,1,9.05,16.933333333333334
SUB311,2026-09-24,CustomerService,16,0,24,30,0,0,0,1,9.016666666666667,16.716666666666665
SUB311,2026-09-25,CustomerService,13,0,7,24,0,0,0,1,9.25,16.616666666666667
SUB312,2026-09-21,CustomerService,10,0,5,25,1,0,0,1,9.316666666666666,16.733333333333334
SUB312,2026-09-22,CustomerService,10,0,14,16,0,0,0,1,9.233333333333333,16.55
SUB312,2026-09-23,CustomerService,15,0,0,35,1,0,0,1,9.166666666666666,16.933333333333334
SUB312,2026-09-24,CustomerService,9,0,11,18,0,0,0,1,9.066666666666666,16.816666666666666
SUB312,2026-09-25,CustomerService,15,0,7,37,0,0,0,1,9.05,16.983333333333334
SUB313,2026-09-21,CustomerService,13,0,24,20,0,0,0,1,9.316666666666666,16.666666666666668
SUB313,2026-09-22,CustomerService,12,0,2,36,0,0,0,1,9.333333333333334,16.8
SUB313,2026-09-23,CustomerService,11,0,18,27,1,0,0,1,9.1,16.533333333333335
SUB313,2026-09-24,CustomerService,12,0,10,24,1,0,0,1,9.283333333333333,16.816666666666666
SUB313,2026-09-25,CustomerService,12,0,2,21,1,0,0,1,9.166666666666666,16.733333333333334
SUB314,2026-09-21,CustomerService,15,0,12,21,1,0,0,1,9.266666666666667,16.916666666666668
SUB314,2026-09-22,CustomerService,14,0,9,31,0,0,0,1,9.05,16.8
SUB314,2026-09-23,CustomerService,13,0,32,31,0,0,0,1,9.116666666666667,16.616666666666667
SUB314,2026-09-24,CustomerService,16,0,11,33,0,0,0,1,9.2,16.95
SUB314,2026-09-25,CustomerService,11,0,11,24,1,0,0,1,9.1,16.95
SUB315,2026-09-21,CustomerService,9,0,19,10,0,0,0,1,9.2,16.766666666666666
SUB315,2026-09-22,CustomerService,12,0,38,13,0,0,0,1,9.0,16.666666666666668
SUB315,2026-09-23,CustomerService,15,0,20,26,0,0,0,1,9.216666666666667,16.6
SUB315,2026-09-24,CustomerService,10,0,14,13,0,0,0,1,9.316666666666666,16.9
SUB315,2026-09-25,CustomerService,12,0,17,20,0,0,0,1,9.116666666666667,16.966666666666665
SUB316,2026-09-21,CustomerService,9,0,0,19,0,0,0,1,9.1,16.766666666666666
SUB316,2026-09-22,CustomerService,13,0,10,19,0,0,0,1,9.283333333333333,16.85
SUB316,2026-09-23,CustomerService,10,0,16,16,0,0,0,1,9.033333333333333,16.566666666666666
SUB316,2026-09-24,CustomerService,10,0,2,22,2,0,0,1,9.183333333333334,16.85
SUB316,2026-09-25,CustomerService,13,0,19,23,0,0,0,1,9.15,16.916666666666668
SUB317,2026-09-21,CustomerService,13,0,20,26,0,0,0,1,9.0,16.7
SUB317,2026-09-22,CustomerService,9,0,8,16,0,0,0,1,9.25,16.583333333333332
SUB317,2026-09-23,CustomerService,9,0,27,13,0,0,0,1,9.05,16.933333333333334
SUB317,2026-09-24,CustomerService,16,0,18,27,0,0,0,1,9.05,16.783333333333335
SUB317,2026-09-25,CustomerService,10,0,11,20,0,0,0,1,9.066666666666666,16.966666666666665
SUB318,2026-09-21,CustomerService,13,0,15,29,1,0,0,1,9.216666666666667,16.95
SUB318,2026-09-22,CustomerService,16,0,27,15,0,0,0,1,9.166666666666666,16.85
SUB318,2026-09-23,CustomerService,13,0,10,24,0,0,0,1,9.133333333333333,16.8
SUB318,2026-09-24,CustomerService,12,0,21,23,0,0,0,1,9.0,16.633333333333333
SUB318,2026-09-25,CustomerService,9,0,9,19,0,0,0,1,9.083333333333334,16.75
SUB319,2026-09-21,CustomerService,10,0,14,12,0,0,0,1,9.1,16.8
SUB319,2026-09-22,CustomerService,14,0,8,35,1,0,0,1,9.183333333333334,16.716666666666665
SUB319,2026-09-23,CustomerService,12,0,10,24,0,0,0,1,9.333333333333334,16.75
SUB319,2026-09-24,CustomerService,15,0,13,39,0,0,0,1,9.15,16.75
SUB319,2026-09-25,CustomerService,16,0,32,24,1,0,0,1,9.083333333333334,16.6
SUB320,2026-09-21,CustomerService,11,0,24,15,0,0,0,1,9.016666666666667,16.516666666666666
SUB320,2026-09-22,CustomerService,9,0,15,18,0,0,0,1,9.216666666666667,16.633333333333333
SUB320,2026-09-23,CustomerService,16,0,5,34,1,0,0,1,9.116666666666667,16.916666666666668
SUB320,2026-09-24,CustomerService,11,0,13,18,0,0,0,1,9.116666666666667,16.716666666666665
SUB320,2026-09-25,CustomerService,15,0,13,31,0,0,0,1,9.25,16.95
SUB321,2026-09-21,Manager,10,0,18,20,4,0,0,1,9.066666666666666,16.75
SUB321,2026-09-22,Manager,7,0,4,15,1,0,0,1,9.016666666666667,16.55
SUB321,2026-09-23,Manager,11,0,15,16,3,0,0,1,9.033333333333333,16.783333333333335
SUB321,2026-09-24,Manager,9,0,17,14,0,0,0,1,9.016666666666667,16.85
SUB321,2026-09-25,Manager,8,0,50,5,0,0,0,1,9.333333333333334,16.566666666666666
SUB322,2026-09-21,Manager,10,0,0,23,2,0,0,1,9.116666666666667,16.916666666666668
SUB322,2026-09-22,Manager,12,0,48,16,1,0,0,1,9.166666666666666,16.966666666666665
SUB322,2026-09-23,Manager,7,0,6,10,0,0,0,1,9.183333333333334,16.5
SUB322,2026-09-24,Manager,7,0,20,16,1,0,0,1,9.166666666666666,16.7
SUB322,2026-09-25,Manager,9,0,9,18,2,0,0,1,9.016666666666667,16.85
SUB323,2026-09-21,Manager,8,0,3,16,1,0,0,1,9.233333333333333,16.966666666666665
SUB323,2026-09-22,Manager,8,0,14,11,3,0,0,1,9.016666666666667,16.566666666666666
SUB323,2026-09-23,Manager,8,0,5,13,0,0,0,1,9.25,16.8
SUB323,2026-09-24,Manager,9,0,18,16,4,0,0,1,9.116666666666667,16.6
SUB323,2026-09-25,Manager,8,0,30,15,0,0,0,1,9.1,16.633333333333333
SUB324,2026-09-21,Manager,11,0,11,25,1,0,0,1,9.25,16.85
SUB324,2026-09-22,Manager,12,0,19,23,3,0,0,1,9.083333333333334,16.633333333333333
SUB324,2026-09-23,Manager,7,0,15,14,0,0,0,1,9.216666666666667,16.5
SUB324,2026-09-24,Manager,9,0,18,21,1,0,0,1,9.05,16.566666666666666
SUB324,2026-09-25,Manager,12,0,26,27,4,0,0,1,9.183333333333334,16.883333333333333
SUB325,2026-09-21,Manager,10,0,34,15,1,0,0,1,9.0,16.933333333333334
SUB325,2026-09-22,Manager,11,0,18,21,2,0,0,1,9.1,16.783333333333335
SUB325,2026-09-23,Manager,11,0,15,23,0,0,0,1,9.033333333333333,16.666666666666668
SUB325,2026-09-24,Manager,8,0,19,17,0,0,0,1,9.033333333333333,16.883333333333333
SUB325,2026-09-25,Manager,10,0,0,18,0,0,0,1,9.166666666666666,16.966666666666665
SUB326,2026-09-21,Manager,10,0,25,19,0,0,0,1,9.066666666666666,16.8
SUB326,2026-09-22,Manager,7,0,36,5,0,0,0,1,9.283333333333333,16.633333333333333
SUB326,2026-09-23,Manager,11,0,15,19,0,0,0,1,9.0,16.933333333333334
SUB326,2026-09-24,Manager,12,0,11,22,1,0,0,1,9.016666666666667,16.983333333333334
SUB326,2026-09-25,Manager,12,0,11,23,1,0,0,1,9.266666666666667,16.533333333333335
SUB327,2026-09-21,Manager,7,0,10,13,0,0,0,1,9.0,16.766666666666666
SUB327,2026-09-22,Manager,10,0,34,7,1,0,0,1,9.216666666666667,16.883333333333333
SUB327,2026-09-23,Manager,9,0,17,18,2,0,0,1,9.016666666666667,16.933333333333334
SUB327,2026-09-24,Manager,12,0,28,21,2,0,0,1,9.25,16.85
SUB327,2026-09-25,Manager,11,0,6,21,1,0,0,1,9.116666666666667,16.516666666666666
SUB328,2026-09-21,Manager,7,0,12,12,1,0,0,1,9.183333333333334,16.833333333333332
SUB328,2026-09-22,Manager,11,0,33,12,4,0,0,1,9.0,16.866666666666667
SUB328,2026-09-23,Manager,7,0,18,8,3,0,0,1,9.166666666666666,16.816666666666666
SUB328,2026-09-24,Manager,9,0,43,14,0,0,0,1,9.216666666666667,16.866666666666667
SUB328,2026-09-25,Manager,12,0,0,33,1,0,0,1,9.316666666666666,16.766666666666666
SUB329,2026-09-21,Manager,9,0,11,15,2,0,0,1,9.066666666666666,16.583333333333332
SUB329,2026-09-22,Manager,8,0,25,15,0,0,0,1,9.15,16.883333333333333
SUB329,2026-09-23,Manager,8,0,9,11,1,0,0,1,9.1,16.5
SUB329,2026-09-24,Manager,12,0,5,24,3,0,0,1,9.216666666666667,16.816666666666666
SUB329,2026-09-25,Manager,12,0,57,17,1,0,0,1,9.25,16.75
SUB330,2026-09-21,Manager,12,0,5,25,1,0,0,1,9.233333333333333,16.583333333333332
SUB330,2026-09-22,Manager,11,0,18,20,0,0,0,1,9.0,16.983333333333334
SUB330,2026-09-23,Manager,8,0,17,13,0,0,0,1,9.133333333333333,16.766666666666666
SUB330,2026-09-24,Manager,9,0,11,20,2,0,0,1,9.0,16.95
SUB330,2026-09-25,Manager,10,0,4,14,0,0,0,1,9.233333333333333,16.8
SUB331,2026-09-21,Teller,10,0,10,17,0,0,0,1,9.25,16.666666666666668
SUB331,2026-09-22,Teller,12,0,18,20,0,0,0,1,9.066666666666666,16.55
SUB331,2026-09-23,Teller,9,0,24,9,0,0,0,1,9.05,16.983333333333334
SUB331,2026-09-24,Teller,12,0,30,21,0,0,0,1,9.083333333333334,16.983333333333334
SUB331,2026-09-25,Teller,14,0,40,20,0,0,0,1,9.233333333333333,16.933333333333334
SUB332,2026-09-21,Teller,11,0,4,23,0,0,0,1,9.05,16.883333333333333
SUB332,2026-09-22,Teller,12,0,5,24,0,0,0,1,9.15,16.9
SUB332,2026-09-23,Teller,13,0,6,35,3,0,0,1,9.283333333333333,16.883333333333333
SUB332,2026-09-24,Teller,14,0,8,40,3,0,0,1,9.133333333333333,16.85
SUB332,2026-09-25,Teller,14,0,20,21,3,0,0,1,9.033333333333333,16.516666666666666
SUB333,2026-09-21,Teller,9,0,4,20,0,0,0,1,9.15,16.566666666666666
SUB333,2026-09-22,Teller,13,0,16,15,0,0,0,1,9.183333333333334,16.6
SUB333,2026-09-23,Teller,15,0,22,44,0,0,0,1,9.183333333333334,16.983333333333334
SUB333,2026-09-24,Teller,15,0,29,44,0,0,0,1,9.016666666666667,16.716666666666665
SUB333,2026-09-25,Teller,16,0,24,42,0,0,0,1,9.016666666666667,16.516666666666666
SUB334,2026-09-21,Teller,8,0,7,11,0,0,0,1,9.116666666666667,16.916666666666668
SUB334,2026-09-22,Teller,11,0,5,20,0,0,0,1,9.2,16.566666666666666
SUB334,2026-09-23,Teller,11,0,4,35,0,0,0,1,9.1,16.833333333333332
SUB334,2026-09-24,Teller,13,0,6,34,0,0,0,1,9.066666666666666,16.983333333333334
SUB334,2026-09-25,Teller,14,0,5,41,0,0,0,1,9.0,16.983333333333334
SUB335,2026-09-21,Teller,8,0,4,16,0,0,0,1,9.25,16.883333333333333
SUB335,2026-09-22,Teller,9,0,14,9,0,0,0,1,9.066666666666666,16.916666666666668
SUB335,2026-09-23,Teller,11,0,24,41,0,0,0,1,9.316666666666666,16.983333333333334
SUB335,2026-09-24,Teller,13,0,21,48,0,0,0,1,9.05,16.916666666666668
SUB335,2026-09-25,Teller,10,0,24,37,0,0,0,1,9.116666666666667,16.583333333333332
SUB336,2026-09-21,CustomerService,13,0,1,21,1,0,0,1,9.133333333333333,16.65
SUB336,2026-09-22,CustomerService,12,0,12,23,0,0,0,1,9.133333333333333,16.516666666666666
SUB336,2026-09-23,CustomerService,17,0,22,36,0,0,0,1,9.216666666666667,16.533333333333335
SUB336,2026-09-24,CustomerService,13,0,35,21,0,0,0,1,9.25,16.933333333333334
SUB336,2026-09-25,CustomerService,12,0,47,15,0,0,0,1,9.333333333333334,16.783333333333335
SUB337,2026-09-21,CustomerService,12,0,8,23,0,0,0,1,9.016666666666667,16.816666666666666
SUB337,2026-09-22,CustomerService,10,0,13,16,0,0,0,1,9.283333333333333,16.85
SUB337,2026-09-23,CustomerService,17,0,18,38,3,0,0,1,9.2,16.583333333333332
SUB337,2026-09-24,CustomerService,14,0,8,32,3,0,0,1,9.066666666666666,16.65
SUB337,2026-09-25,CustomerService,18,0,25,31,3,0,0,1,9.0,16.85
SUB338,2026-09-21,CustomerService,10,0,3,26,0,0,0,1,9.233333333333333,16.633333333333333
SUB338,2026-09-22,CustomerService,16,0,12,34,1,0,0,1,9.2,16.666666666666668
SUB338,2026-09-23,CustomerService,17,0,48,56,2,0,0,1,9.1,16.533333333333335
SUB338,2026-09-24,CustomerService,14,0,58,42,1,0,0,1,9.283333333333333,16.816666666666666
SUB338,2026-09-25,CustomerService,14,0,49,50,0,0,0,1,9.283333333333333,16.85
SUB339,2026-09-21,CustomerService,16,0,12,29,0,0,0,1,9.333333333333334,16.983333333333334
SUB339,2026-09-22,CustomerService,13,0,4,26,0,0,0,1,9.15,16.633333333333333
SUB339,2026-09-23,CustomerService,16,0,11,31,1,0,0,1,9.283333333333333,16.866666666666667
SUB339,2026-09-24,CustomerService,19,0,24,60,0,0,0,1,9.066666666666666,16.5
SUB339,2026-09-25,CustomerService,16,0,11,43,0,0,0,1,9.066666666666666,16.7
SUB340,2026-09-21,CustomerService,9,0,11,9,1,0,0,1,9.3,16.716666666666665
SUB340,2026-09-22,CustomerService,15,0,31,27,1,0,0,1,9.216666666666667,16.666666666666668
SUB340,2026-09-23,CustomerService,14,0,28,46,0,0,0,1,9.116666666666667,16.833333333333332
SUB340,2026-09-24,CustomerService,12,0,56,27,1,0,0,1,9.166666666666666,16.733333333333334
SUB340,2026-09-25,CustomerService,17,0,30,48,0,0,0,1,9.2,16.85
SUB341,2026-09-21,Manager,12,0,24,29,1,0,0,1,9.133333333333333,16.75
SUB341,2026-09-22,Manager,12,0,5,27,2,0,0,1,9.15,16.516666666666666
SUB341,2026-09-23,Manager,12,0,33,26,1,0,0,1,9.05,16.733333333333334
SUB341,2026-09-24,Manager,10,0,43,16,0,0,0,1,9.283333333333333,16.783333333333335
SUB341,2026-09-25,Manager,9,0,30,18,0,0,0,1,9.066666666666666,16.85
SUB342,2026-09-21,Manager,8,0,14,14,1,0,0,1,9.033333333333333,16.716666666666665
SUB342,2026-09-22,Manager,9,0,30,11,0,0,0,1,9.133333333333333,16.8
SUB342,2026-09-23,Manager,11,0,29,23,3,0,0,1,9.266666666666667,16.783333333333335
SUB342,2026-09-24,Manager,10,0,24,15,5,0,0,1,9.0,16.75
SUB342,2026-09-25,Manager,10,0,8,21,4,0,0,1,9.1,16.983333333333334
SUB343,2026-09-21,Manager,8,0,9,8,3,0,0,1,9.05,16.65
SUB343,2026-09-22,Manager,10,0,10,20,1,0,0,1,9.183333333333334,16.916666666666668
SUB343,2026-09-23,Manager,12,0,91,47,2,0,0,1,9.183333333333334,16.55
SUB343,2026-09-24,Manager,11,0,60,42,1,0,0,1,9.033333333333333,16.95
SUB343,2026-09-25,Manager,11,0,53,55,2,0,0,1,9.15,16.816666666666666
SUB344,2026-09-21,Manager,10,0,4,28,4,0,0,1,9.016666666666667,16.933333333333334
SUB344,2026-09-22,Manager,8,0,11,18,0,0,0,1,9.166666666666666,16.633333333333333
SUB344,2026-09-23,Manager,10,0,0,32,2,0,0,1,9.0,16.666666666666668
SUB344,2026-09-24,Manager,15,0,7,45,1,0,0,1,9.066666666666666,16.983333333333334
SUB344,2026-09-25,Manager,12,0,23,40,1,0,0,1,9.0,16.733333333333334
SUB345,2026-09-21,Manager,8,0,19,13,0,0,0,1,9.016666666666667,16.966666666666665
SUB345,2026-09-22,Manager,12,0,33,23,3,0,0,1,9.316666666666666,16.966666666666665
SUB345,2026-09-23,Manager,9,0,21,33,0,0,0,1,9.3,16.816666666666666
SUB345,2026-09-24,Manager,12,0,39,38,3,0,0,1,9.216666666666667,16.7
SUB345,2026-09-25,Manager,13,0,48,48,0,0,0,1,9.183333333333334,16.6
