user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour
SUB313,2026-09-21,CustomerService,15,0,30,15,0,0,0,1,9.183333333333334,16.933333333333334
SUB313,2026-09-22,CustomerService,12,0,14,19,0,0,0,1,9.133333333333333,16.516666666666666
SUB313,2026-09-23,CustomerService,10,0,14,23,0,0,0,1,9.1,16.95
SUB313,2026-09-24,CustomerService,14,0,12,28,1,0,0,1,9.116666666666667,16.8
SUB313,2026-09-25,CustomerService,14,0,9,31,0,0,0,1,9.316666666666666,16.6
SUB314,2026-09-21,CustomerService,13,0,16,17,1,0,0,1,9.333333333333334,16.533333333333335
SUB314,2026-09-22,CustomerService,10,0,16,14,0,0,0,1,9.233333333333333,16.783333333333335
SUB314,2026-09-23,CustomerService,15,0,19,21,1,0,0,1,9.05,16.683333333333334
SUB314,2026-09-24,CustomerService,12,0,20,13,0,0,0,1,9.15,16.883333333333333
SUB314,2026-09-25,CustomerService,10,0,12,20,0,0,0,1,9.333333333333334,16.933333333333334
SUB315,2026-09-21,CustomerService,12,0,21,24,0,0,0,1,9.033333333333333,16.966666666666665
SUB315,2026-09-22,CustomerService,11,0,25,20,0,0,0,1,9.083333333333334,16.916666666666668
SUB315,2026-09-23,CustomerService,13,0,15,23,0,0,0,1,9.133333333333333,16.633333333333333
SUB315,2026-09-24,CustomerService,16,0,12,39,0,0,0,1,9.216666666666667,16.95
SUB315,2026-09-25,CustomerService,10,0,3,19,0,0,0,1,9.133333333333333,16.783333333333335
SUB316,2026-09-21,CustomerService,12,0,19,19,0,0,0,1,9.016666666666667,16.633333333333333
SUB316,2026-09-22,CustomerService,11,0,8,22,0,0,0,1,9.216666666666667,16.5
SUB316,2026-09-23,CustomerService,10,0,7,16,0,0,0,1,9.016666666666667,16.7
SUB316,2026-09-24,CustomerService,16,0,24,32,0,0,0,1,9.15,16.966666666666665
SUB316,2026-09-25,CustomerService,15,0,13,35,2,0,0,1,9.333333333333334,16.566666666666666
SUB317,2026-09-21,CustomerService,16,0,25,35,1,0,0,1,9.05,16.966666666666665
SUB317,2026-09-22,CustomerService,15,0,19,36,0,0,0,1,9.166666666666666,16.933333333333334
SUB317,2026-09-23,CustomerService,11,0,4,23,0,0,0,1,9.033333333333333,16.716666666666665
SUB317,2026-09-24,CustomerService,9,0,0,34,1,0,0,1,9.066666666666666,16.916666666666668
SUB317,2026-09-25,CustomerService,12,0,24,19,1,0,0,1,9.233333333333333,16.6
SUB318,2026-09-21,CustomerService,16,0,24,35,0,0,0,1,9.016666666666667,16.683333333333334
SUB318,2026-09-22,CustomerService,13,0,18,23,0,0,0,1,9.05,16.816666666666666
SUB318,2026-09-23,CustomerService,13,0,9,27,1,0,0,1,9.05,16.65
SUB318,2026-09-24,CustomerService,13,0,24,21,0,0,0,1,9.016666666666667,16.733333333333334
SUB318,2026-09-25,CustomerService,11,0,9,18,1,0,0,1,9.25,16.75
SUB319,2026-09-21,CustomerService,14,0,22,23,0,0,0,1,9.233333333333333,16.85
SUB319,2026-09-22,CustomerService,12,0,2,29,0,0,0,1,9.283333333333333,16.966666666666665
SUB319,2026-09-23,CustomerService,14,0,19,22,2,0,0,1,9.016666666666667,16.9
SUB319,2026-09-24,CustomerService,12,0,8,14,0,0,0,1,9.183333333333334,16.633333333333333
SUB319,2026-09-25,CustomerService,9,0,11,19,1,0,0,1,9.25,16.966666666666665
SUB320,2026-09-21,CustomerService,12,0,10,22,0,0,0,1,9.183333333333334,16.7
SUB320,2026-09-22,CustomerService,14,0,11,35,1,0,0,1,9.216666666666667,16.783333333333335
SUB320,2026-09-23,CustomerService,9,0,15,14,0,0,0,1,9.033333333333333,16.966666666666665
SUB320,2026-09-24,CustomerService,11,0,18,23,0,0,0,1,9.183333333333334,16.85
SUB320,2026-09-25,CustomerService,15,0,10,32,0,0,0,1,9.083333333333334,16.983333333333334
SUB321,2026-09-21,Manager,10,0,16,18,2,0,0,1,9.3,16.65
SUB321,2026-09-22,Manager,11,0,1,26,0,0,0,1,9.083333333333334,16.533333333333335
SUB321,2026-09-23,Manager,9,0,10,17,1,0,0,1,9.133333333333333,16.733333333333334
SUB321,2026-09-24,Manager,7,0,8,10,0,0,0,1,9.0,16.95
SUB321,2026-09-25,Manager,12,0,18,19,2,0,0,1,9.066666666666666,16.8
SUB322,2026-09-21,Manager,10,0,16,19,1,0,0,1,9.283333333333333,16.75
SUB322,2026-09-22,Manager,8,0,6,15,0,0,0,1,9.183333333333334,16.583333333333332
SUB322,2026-09-23,Manager,9,0,32,13,0,0,0,1,9.1,16.583333333333332
SUB322,2026-09-24,Manager,8,0,0,19,1,0,0,1,9.116666666666667,16.766666666666666
SUB322,2026-09-25,Manager,10,0,20,20,3,0,0,1,9.25,16.7
SUB323,2026-09-21,Manager,11,0,17,19,1,0,0,1,9.066666666666666,16.766666666666666
SUB323,2026-09-22,Manager,10,0,26,16,0,0,0,1,9.166666666666666,16.666666666666668
SUB323,2026-09-23,Manager,11,0,36,20,1,0,0,1,9.2,16.85
SUB323,2026-09-24,Manager,8,0,9,16,0,0,0,1,9.2,16.833333333333332
SUB323,2026-09-25,Manager,12,0,0,28,2,0,0,1,9.0,16.8
SUB324,2026-09-21,Manager,7,0,23,9,1,0,0,1,9.333333333333334,16.533333333333335
SUB324,2026-09-22,Manager,12,0,24,17,0,0,0,1,9.15,16.716666666666665
SUB324,2026-09-23,Manager,7,0,0,14,0,0,0,1,9.2,16.75
SUB324,2026-09-24,Manager,7,0,19,4,0,0,0,1,9.016666666666667,16.55
SUB324,2026-09-25,Manager,8,0,36,7,1,0,0,1,9.1,16.883333333333333
SUB325,2026-09-21,Manager,8,0,11,16,0,0,0,1,9.283333333333333,16.616666666666667
SUB325,2026-09-22,Manager,12,0,25,22,2,0,0,1,9.216666666666667,16.75
SUB325,2026-09-23,Manager,9,0,6,25,1,0,0,1,9.166666666666666,16.966666666666665
SUB325,2026-09-24,Manager,8,0,4,12,2,0,0,1,9.25,16.8
SUB325,2026-09-25,Manager,12,0,19,24,2,0,0,1,9.016666666666667,16.633333333333333
SUB326,2026-09-21,Manager,7,0,16,12,0,0,0,1,9.183333333333334,16.95
SUB326,2026-09-22,Manager,12,0,27,23,1,0,0,1,9.016666666666667,16.85
SUB326,2026-09-23,Manager,12,0,28,19,1,0,0,1,9.216666666666667,16.666666666666668
SUB326,2026-09-24,Manager,10,0,4,22,0,0,0,1,9.05,16.6
SUB326,2026-09-25,Manager,10,0,45,13,1,0,0,1,9.15,16.833333333333332
SUB327,2026-09-21,Manager,9,0,3,19,0,0,0,1,9.133333333333333,16.866666666666667
SUB327,2026-09-22,Manager,9,0,20,16,2,0,0,1,9.3,16.683333333333334
SUB327,2026-09-23,Manager,11,0,0,31,1,0,0,1,9.15,16.616666666666667
SUB327,2026-09-24,Manager,12,0,51,16,0,0,0,1,9.216666666666667,16.9
SUB327,2026-09-25,Manager,9,0,33,16,0,0,0,1,9.183333333333334,16.616666666666667
SUB328,2026-09-21,Manager,8,0,24,8,1,0,0,1,9.266666666666667,16.866666666666667
SUB328,2026-09-22,Manager,7,0,11,14,0,0,0,1,9.283333333333333,16.883333333333333
SUB328,2026-09-23,Manager,8,0,18,15,1,0,0,1,9.266666666666667,16.583333333333332
SUB328,2026-09-24,Manager,11,0,7,26,2,0,0,1,9.083333333333334,16.633333333333333
SUB328,2026-09-25,Manager,12,0,27,23,2,0,0,1,9.216666666666667,16.95
SUB329,2026-09-21,Manager,10,0,18,16,1,0,0,1,9.3,16.9
SUB329,2026-09-22,Manager,9,0,1,17,0,0,0,1,9.333333333333334,16.833333333333332
SUB329,2026-09-23,Manager,12,0,17,32,1,0,0,1,9.1,16.883333333333333
SUB329,2026-09-24,Manager,12,0,30,22,4,0,0,1,9.316666666666666,16.65
SUB329,2026-09-25,Manager,7,0,12,12,1,0,0,1,9.233333333333333,16.7
SUB330,2026-09-21,Manager,10,0,0,20,2,0,0,1,9.1,16.8
SUB330,2026-09-22,Manager,8,0,6,15,2,0,0,1,9.283333333333333,16.933333333333334
SUB330,2026-09-23,Manager,11,0,4,17,2,0,0,1,9.0,16.666666666666668
SUB330,2026-09-24,Manager,12,0,33,30,0,0,0,1,9.316666666666666,16.883333333333333
SUB330,2026-09-25,Manager,8,0,0,18,3,0,0,1,9.2,16.75
SUB331,2026-09-21,Teller,13,0,0,26,0,0,0,1,9.05,16.8
SUB331,2026-09-22,Teller,10,0,6,19,0,0,0,1,9.016666666666667,16.866666666666667
SUB331,2026-09-23,Teller,15,0,29,30,0,0,0,1,9.25,16.65
SUB331,2026-09-24,Teller,14,0,29,29,0,0,0,1,9.216666666666667,16.933333333333334
SUB331,2026-09-25,Teller,15,0,48,19,0,0,0,1,9.166666666666666,16.65
SUB332,2026-09-21,Teller,9,0,1,21,0,0,0,1,9.233333333333333,16.65
SUB332,2026-09-22,Teller,10,0,7,18,0,0,0,1,9.0,16.95
SUB332,2026-09-23,Teller,15,0,12,32,3,0,0,1,9.266666666666667,16.783333333333335
SUB332,2026-09-24,Teller,14,0,7,31,4,0,0,1,9.05,16.9
SUB332,2026-09-25,Teller,12,0,15,23,3,0,0,1,9.033333333333333,16.766666666666666
SUB333,2026-09-21,Teller,14,0,4,32,0,0,0,1,9.083333333333334,16.933333333333334
SUB333,2026-09-22,Teller,12,0,12,16,0,0,0,1,9.1,16.633333333333333
SUB333,2026-09-23,Teller,14,0,25,34,0,0,0,1,9.0,16.616666666666667
SUB333,2026-09-24,Teller,12,0,21,30,0,0,0,1,9.116666666666667,16.866666666666667
SUB333,2026-09-25,Teller,13,0,29,37,0,0,0,1,9.25,16.566666666666666
SUB334,2026-09-21,Teller,8,0,0,22,0,0,0,1,9.05,16.816666666666666
SUB334,2026-09-22,Teller,9,0,11,13,0,0,0,1,9.333333333333334,16.7
SUB334,2026-09-23,Teller,11,0,11,25,0,0,0,1,9.05,16.983333333333334
SUB334,2026-09-24,Teller,13,0,2,42,0,0,0,1,9.15,16.666666666666668
SUB334,2026-09-25,Teller,15,0,3,55,0,0,0,1,9.2,16.783333333333335
SUB335,2026-09-21,Teller,8,0,1,16,0,0,0,1,9.283333333333333,16.75
SUB335,2026-09-22,Teller,10,0,8,17,0,0,0,1,9.116666666666667,16.7
SUB335,2026-09-23,Teller,15,0,30,49,0,0,0,1,9.0,16.816666666666666
SUB335,2026-09-24,Teller,15,0,33,38,0,0,0,1,9.283333333333333,16.5
SUB335,2026-09-25,Teller,11,0,24,34,0,0,0,1,9.15,16.95
SUB336,2026-09-21,CustomerService,11,0,11,27,0,0,0,1,9.0,16.983333333333334
SUB336,2026-09-22,CustomerService,9,0,21,12,0,0,0,1,9.033333333333333,16.65
SUB336,2026-09-23,CustomerService,11,0,41,12,0,0,0,1,9.083333333333334,16.866666666666667
SUB336,2026-09-24,CustomerService,10,0,25,24,1,0,0,1,9.133333333333333,16.516666666666666
SUB336,2026-09-25,CustomerService,12,0,39,27,0,0,0,1,9.016666666666667,16.5
SUB337,2026-09-21,CustomerService,12,0,18,20,0,0,0,1,9.166666666666666,16.983333333333334
SUB337,2026-09-22,CustomerService,9,0,19,8,1,0,0,1,9.3,16.866666666666667
SUB337,2026-09-23,CustomerService,13,0,34,24,3,0,0,1,9.033333333333333,16.716666666666665
SUB337,2026-09-24,CustomerService,13,0,7,38,3,0,0,1,9.033333333333333,16.8
SUB337,2026-09-25,CustomerService,13,0,17,29,3,0,0,1,9.266666666666667,16.733333333333334
SUB338,2026-09-21,CustomerService,14,0,32,22,2,0,0,1,9.0,16.633333333333333
SUB338,2026-09-22,CustomerService,16,0,18,39,0,0,0,1,9.083333333333334,16.966666666666665
SUB338,2026-09-23,CustomerService,12,0,32,49,0,0,0,1,9.333333333333334,16.916666666666668
SUB338,2026-09-24,CustomerService,12,0,40,42,0,0,0,1,9.1,16.616666666666667
SUB338,2026-09-25,CustomerService,13,0,33,43,1,0,0,1,9.05,16.883333333333333
SUB339,2026-09-21,CustomerService,10,0,7,22,1,0,0,1,9.3,16.633333333333333
SUB339,2026-09-22,CustomerService,12,0,15,17,0,0,0,1,9.15,16.816666666666666
SUB339,2026-09-23,CustomerService,18,0,9,38,0,0,0,1,9.016666666666667,16.983333333333334
SUB339,2026-09-24,CustomerService,17,0,12,50,0,0,0,1,9.016666666666667,16.85
SUB339,2026-09-25,CustomerService,20,0,11,57,0,0,0,1,9.033333333333333,16.75
SUB340,2026-09-21,CustomerService,12,0,11,21,1,0,0,1,9.266666666666667,16.6
SUB340,2026-09-22,CustomerService,15,0,8,29,0,0,0,1,9.1,16.966666666666665
SUB340,2026-09-23,CustomerService,18,0,31,59,0,0,0,1,9.066666666666666,16.75
SUB340,2026-09-24,CustomerService,14,0,25,40,0,0,0,1,9.033333333333333,16.85
SUB340,2026-09-25,CustomerService,13,0,39,45,1,0,0,1,9.133333333333333,16.983333333333334
SUB341,2026-09-21,Manager,9,0,0,25,0,0,0,1,9.133333333333333,16.9
SUB341,2026-09-22,Manager,10,0,25,11,1,0,0,1,9.016666666666667,16.683333333333334
SUB341,2026-09-23,Manager,12,0,81,19,1,0,0,1,9.083333333333334,16.6
SUB341,2026-09-24,Manager,12,0,58,19,2,0,0,1,9.05,16.9
SUB341,2026-09-25,Manager,11,0,46,20,1,0,0,1,9.266666666666667,16.766666666666666
SUB342,2026-09-21,Manager,10,0,19,26,1,0,0,1,9.083333333333334,16.983333333333334
SUB342,2026-09-22,Manager,10,0,8,21,1,0,0,1,9.033333333333333,16.916666666666668
SUB342,2026-09-23,Manager,11,0,5,26,4,0,0,1,9.316666666666666,16.883333333333333
SUB342,2026-09-24,Manager,10,0,0,31,3,0,0,1,9.0,16.583333333333332
SUB342,2026-09-25,Manager,15,0,47,23,4,0,0,1,9.1,16.533333333333335
SUB343,2026-09-21,Manager,7,0,12,17,1,0,0,1,9.133333333333333,16.616666666666667
SUB343,2026-09-22,Manager,10,0,6,17,1,0,0,1,9.183333333333334,16.633333333333333
SUB343,2026-09-23,Manager,12,0,58,56,2,0,0,1,9.1,16.633333333333333
SUB343,2026-09-24,Manager,12,0,73,50,2,0,0,1,9.266666666666667,16.716666666666665
SUB343,2026-09-25,Manager,14,0,82,51,0,0,0,1,9.2,16.65
SUB344,2026-09-21,Manager,7,0,0,13,1,0,0,1,9.316666666666666,16.8
SUB344,2026-09-22,Manager,9,0,32,14,0,0,0,1,9.25,16.983333333333334
SUB344,2026-09-23,Manager,15,0,22,41,0,0,0,1,9.116666666666667,16.666666666666668
SUB344,2026-09-24,Manager,12,0,0,36,1,0,0,1,9.0,16.783333333333335
SUB344,2026-09-25,Manager,17,0,59,34,2,0,0,1,9.166666666666666,16.633333333333333
SUB345,2026-09-21,Manager,10,0,9,18,2,0,0,1,9.2,16.533333333333335
SUB345,2026-09-22,Manager,9,0,0,13,2,0,0,1,9.216666666666667,16.716666666666665
SUB345,2026-09-23,Manager,13,0,28,41,1,0,0,1,9.183333333333334,16.666666666666668
SUB345,2026-09-24,Manager,10,0,20,34,0,0,0,1,9.216666666666667,16.733333333333334
SUB345,2026-09-25,Manager,9,0,40,30,1,0,0,1,9.183333333333334,16.883333333333333
