timestamp,user_id,role,event_type,records_accessed,download_count,failed_login,account_type,ip_address,is_known_ip
2026-08-07 09:38:20,USR001,Manager,download,0,12,0,VIP,10.0.1.16,1
2026-08-07 10:21:01,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-07 10:46:31,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-07 11:08:42,USR001,Manager,download,0,6,0,Regular,10.0.1.16,1
2026-08-07 12:09:23,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-07 12:45:19,USR001,Manager,download,0,12,0,Regular,10.0.1.16,1
2026-08-07 13:15:03,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-07 13:33:55,USR001,Manager,download,0,18,0,Regular,10.0.1.16,1
2026-08-07 16:32:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-07 16:57:33,USR001,Manager,download,0,8,0,VIP,10.0.1.16,1
2026-08-10 09:20:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-10 10:06:42,USR001,Manager,download,0,14,0,Regular,10.0.1.16,1
2026-08-10 12:04:57,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-10 12:17:42,USR001,Manager,download,0,5,0,Regular,10.0.1.16,1
2026-08-10 16:15:50,USR001,Manager,download,0,7,0,Regular,10.0.1.16,1
2026-08-10 16:31:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-10 16:55:46,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-11 09:05:59,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-11 09:12:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-11 09:37:30,USR001,Manager,customer_access,5,0,0,VIP,10.0.1.16,1
2026-08-11 10:28:51,USR001,Manager,customer_access,5,0,0,VIP,10.0.1.16,1
2026-08-11 10:54:11,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-11 12:03:37,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-11 13:27:44,USR001,Manager,download,0,10,0,Regular,10.0.1.16,1
2026-08-11 14:51:55,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-11 15:00:24,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-11 16:08:27,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-11 16:13:55,USR001,Manager,download,0,6,0,Regular,10.0.1.16,1
2026-08-11 16:42:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-12 09:03:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-12 09:42:52,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-12 10:04:34,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-12 11:16:07,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-12 12:16:25,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-12 12:37:38,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-12 14:56:04,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-12 14:59:16,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-12 16:20:59,USR001,Manager,customer_access,5,0,0,VIP,10.0.1.16,1
2026-08-12 16:38:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-12 16:53:34,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-13 09:09:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-13 10:56:44,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-13 11:27:08,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-13 11:47:28,USR001,Manager,download,0,4,0,Regular,10.0.1.16,1
2026-08-13 11:51:51,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-13 12:45:21,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-13 13:02:00,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-13 14:13:43,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-13 15:39:47,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-13 16:16:57,USR001,Manager,customer_access,4,0,0,VIP,10.0.1.16,1
2026-08-13 16:35:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-14 09:06:38,USR001,Manager,download,0,11,0,Regular,10.0.1.16,1
2026-08-14 09:10:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-14 10:49:17,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-14 12:01:42,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-14 12:16:02,USR001,Manager,download,0,18,0,VIP,10.0.1.16,1
2026-08-14 12:17:10,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-14 14:01:07,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-14 15:38:32,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-14 16:14:12,USR001,Manager,download,0,8,0,Regular,10.0.1.16,1
2026-08-14 16:51:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-17 09:06:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-17 11:12:26,USR001,Manager,download,0,6,0,Regular,10.0.1.16,1
2026-08-17 12:32:30,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-17 13:25:35,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-17 13:32:19,USR001,Manager,download,0,10,0,Regular,10.0.1.16,1
2026-08-17 14:05:52,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-17 15:04:42,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-17 15:50:37,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-17 16:55:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-18 09:02:15,USR001,Manager,download,0,3,0,Regular,10.0.1.16,1
2026-08-18 09:06:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-18 10:49:27,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-18 16:03:35,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-18 16:08:51,USR001,Manager,download,0,18,0,Regular,10.0.1.16,1
2026-08-18 16:25:15,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-18 16:26:56,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-18 16:49:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-19 09:10:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-19 09:13:53,USR001,Manager,download,0,19,0,Regular,10.0.1.16,1
2026-08-19 09:54:56,USR001,Manager,download,0,12,0,Regular,10.0.1.16,1
2026-08-19 10:26:26,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-19 11:09:14,USR001,Manager,download,0,7,0,Regular,10.0.1.16,1
2026-08-19 12:17:21,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-19 15:53:58,USR001,Manager,download,0,16,0,Regular,10.0.1.16,1
2026-08-19 16:16:48,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-19 16:39:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-19 16:40:15,USR001,Manager,customer_access,3,0,0,Regular,10.0.1.16,1
2026-08-20 09:05:41,USR001,Manager,download,0,15,0,VIP,10.0.1.16,1
2026-08-20 09:12:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-20 09:22:14,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-20 11:03:16,USR001,Manager,download,0,15,0,Regular,10.0.1.16,1
2026-08-20 11:39:34,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-20 12:31:14,USR001,Manager,customer_access,1,0,0,Regular,10.0.1.16,1
2026-08-20 13:53:05,USR001,Manager,download,0,18,0,VIP,10.0.1.16,1
2026-08-20 14:21:48,USR001,Manager,download,0,14,0,Regular,10.0.1.16,1
2026-08-20 15:21:42,USR001,Manager,download,0,15,0,Regular,10.0.1.16,1
2026-08-20 16:54:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-21 09:00:00,USR001,Manager,login,0,0,0,Regular,10.0.1.16,1
2026-08-21 10:36:13,USR001,Manager,download,0,12,0,Regular,10.0.1.16,1
2026-08-21 10:44:49,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-21 11:38:38,USR001,Manager,customer_access,2,0,0,Regular,10.0.1.16,1
2026-08-21 12:53:01,USR001,Manager,customer_access,4,0,0,Regular,10.0.1.16,1
2026-08-21 13:06:37,USR001,Manager,customer_access,5,0,0,Regular,10.0.1.16,1
2026-08-21 15:25:45,USR001,Manager,customer_access,2,0,0,VIP,10.0.1.16,1
2026-08-21 16:55:00,USR001,Manager,logout,0,0,0,Regular,10.0.1.16,1
2026-08-03 09:01:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-03 09:54:26,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-03 13:20:54,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-03 13:39:51,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-03 13:56:28,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-03 15:21:01,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-03 15:42:23,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-03 16:13:22,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-03 16:45:09,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-03 16:52:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-04 09:08:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-04 09:33:12,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-04 11:17:02,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-04 12:19:42,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-04 13:14:23,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-04 13:19:16,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-04 13:46:37,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-04 14:07:47,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-04 14:27:47,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-04 16:35:48,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-04 16:50:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-04 16:50:01,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-05 09:15:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-05 09:36:18,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-05 11:03:16,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-05 12:49:33,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-05 13:05:15,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-05 13:55:37,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-05 15:31:04,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-05 16:31:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-06 09:10:50,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-06 09:19:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-06 09:56:27,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-06 10:14:43,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-06 10:48:13,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-06 11:15:11,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-06 12:41:09,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-06 13:28:07,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-06 13:32:34,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-06 13:45:18,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-06 13:50:50,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-06 16:44:38,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-06 16:48:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-07 09:01:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-07 09:29:05,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-07 09:35:26,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-07 10:01:40,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-07 11:30:33,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-07 11:59:18,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-07 14:26:21,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-07 14:26:44,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-07 15:40:52,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-07 15:55:32,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-07 16:07:41,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-07 16:26:03,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-07 16:40:28,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-07 16:46:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-10 09:08:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-10 09:20:47,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-10 11:32:37,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-10 12:44:15,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-10 12:58:38,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-10 13:53:37,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-10 15:21:59,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-10 15:42:50,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-10 16:22:21,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-10 16:30:15,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-10 16:33:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-11 09:16:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-11 09:39:04,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-11 09:46:09,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-11 10:30:50,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-11 10:54:21,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-11 11:11:05,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-11 11:15:33,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-11 12:47:05,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-11 14:50:03,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-11 16:10:44,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-11 16:45:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-12 09:18:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-12 12:24:54,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-12 12:29:40,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-12 13:00:36,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-12 13:40:27,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-12 13:49:51,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-12 14:36:18,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-12 16:37:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-12 16:57:18,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-13 09:20:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-13 10:58:18,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-13 11:16:58,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-13 12:08:50,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-13 12:55:43,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-13 13:43:48,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-13 13:50:28,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-13 14:51:07,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-13 16:41:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-14 09:02:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-14 09:25:17,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-14 09:44:23,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-14 10:40:52,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-14 10:42:13,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-14 14:06:43,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-14 15:00:16,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-14 15:07:08,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-14 15:29:23,USR002,Teller,download,0,2,0,Regular,10.0.5.210,1
2026-08-14 15:41:06,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-14 15:52:40,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-14 16:01:39,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-14 16:07:06,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-14 16:37:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-17 09:04:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-17 10:28:32,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-17 10:47:04,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-17 10:57:05,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-17 11:00:22,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-17 11:16:03,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-17 11:17:39,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-17 11:34:16,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-17 12:04:53,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-17 13:29:32,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-17 13:29:41,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-17 14:49:09,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-17 15:27:43,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-17 16:57:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-18 09:11:17,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-18 09:20:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-18 09:37:35,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-18 10:27:06,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-18 12:09:42,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-18 12:27:28,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-18 12:51:27,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-18 13:23:09,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-18 13:38:19,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-18 14:54:35,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-18 14:55:42,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-18 15:26:46,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-18 16:30:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-19 09:00:13,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-19 09:05:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-19 09:43:05,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-19 10:22:27,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-19 10:25:55,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-19 10:47:33,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-19 10:56:03,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-19 11:08:24,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-19 11:36:42,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-19 13:18:20,USR002,Teller,customer_access,4,0,0,VIP,10.0.5.210,1
2026-08-19 14:10:23,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-19 16:33:42,USR002,Teller,customer_access,4,0,0,Regular,10.0.5.210,1
2026-08-19 16:38:28,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-19 16:59:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-20 09:02:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-20 10:32:40,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-20 11:28:04,USR002,Teller,download,0,3,0,Regular,10.0.5.210,1
2026-08-20 11:49:40,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-20 12:27:37,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-20 13:07:25,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-20 13:12:11,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-20 13:37:03,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-20 13:47:21,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-20 14:22:46,USR002,Teller,customer_access,2,0,0,Regular,10.0.5.210,1
2026-08-20 14:36:27,USR002,Teller,download,0,4,0,Regular,10.0.5.210,1
2026-08-20 16:43:59,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-20 16:44:00,USR002,Teller,logout,0,0,0,Regular,10.0.5.210,1
2026-08-20 16:53:44,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-21 09:14:00,USR002,Teller,login,0,0,0,Regular,10.0.5.210,1
2026-08-21 09:23:53,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
2026-08-21 11:02:15,USR002,Teller,download,0,5,0,Regular,10.0.5.210,1
2026-08-21 11:23:23,USR002,Teller,customer_access,3,0,0,Regular,10.0.5.210,1
2026-08-21 12:20:38,USR002,Teller,download,0,1,0,Regular,10.0.5.210,1
2026-08-21 15:29:37,USR002,Teller,customer_access,5,0,0,Regular,10.0.5.210,1
2026-08-21 16:06:51,USR002,Teller,customer_access,1,0,0,Regular,10.0.5.210,1
