user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour
USR003,2026-08-18,Manager,10,0,32,13,1,0,0,1,9.083333333333334,16.866666666666667
USR003,2026-08-19,Manager,9,0,0,25,0,0,0,1,9.2,16.633333333333333
USR003,2026-08-20,Manager,12,0,12,23,2,0,0,1,9.0,16.95
USR003,2026-08-21,Manager,10,0,17,22,1,0,0,1,9.266666666666667,16.983333333333334
USR004,2026-08-03,Manager,12,0,40,24,2,0,0,1,9.05,16.8
USR004,2026-08-04,Manager,12,0,21,25,2,0,0,1,9.183333333333334,16.7
USR004,2026-08-05,Manager,8,0,13,16,2,0,0,1,9.233333333333333,16.866666666666667
USR004,2026-08-06,Manager,10,0,18,16,0,0,0,1,9.216666666666667,16.983333333333334
USR004,2026-08-07,Manager,12,0,50,15,2,0,0,1,9.116666666666667,16.533333333333335
USR004,2026-08-10,Manager,7,0,6,18,2,0,0,1,9.066666666666666,16.766666666666666
USR004,2026-08-11,Manager,9,0,19,13,1,0,0,1,9.083333333333334,16.6
USR004,2026-08-12,Manager,11,0,74,6,2,0,0,1,9.1,16.683333333333334
USR004,2026-08-13,Manager,7,0,18,8,0,0,0,1,9.05,16.85
USR004,2026-08-14,Manager,8,0,21,10,1,0,0,1,9.2,16.866666666666667
USR004,2026-08-17,Manager,10,0,17,20,0,0,0,1,9.1,16.783333333333335
USR004,2026-08-18,Manager,9,0,3,18,1,0,0,1,9.016666666666667,16.816666666666666
USR004,2026-08-19,Manager,11,0,17,18,0,0,0,1,9.1,16.816666666666666
USR004,2026-08-20,Manager,11,0,56,17,1,0,0,1,9.2,16.75
USR004,2026-08-21,Manager,7,0,0,16,0,0,0,1,9.083333333333334,16.733333333333334
USR005,2026-08-03,CustomerService,16,0,3,47,0,0,0,1,9.033333333333333,16.666666666666668
USR005,2026-08-04,CustomerService,11,0,3,21,0,0,0,1,9.05,16.733333333333334
USR005,2026-08-05,CustomerService,12,0,2,18,0,0,0,1,9.183333333333334,16.983333333333334
USR005,2026-08-06,CustomerService,15,0,7,31,0,0,0,1,9.016666666666667,16.65
USR005,2026-08-07,CustomerService,16,0,23,28,1,0,0,1,9.016666666666667,16.916666666666668
USR005,2026-08-10,CustomerService,11,0,17,18,0,0,0,1,9.216666666666667,16.616666666666667
USR005,2026-08-11,CustomerService,16,0,30,28,2,0,0,1,9.05,16.516666666666666
USR005,2026-08-12,CustomerService,14,0,12,35,0,0,0,1,9.016666666666667,16.866666666666667
USR005,2026-08-13,CustomerService,14,0,7,24,0,0,0,1,9.3,16.933333333333334
USR005,2026-08-14,CustomerService,11,0,24,14,0,0,0,1,9.166666666666666,16.75
USR005,2026-08-17,CustomerService,13,0,17,25,0,0,0,1,9.25,16.7
USR005,2026-08-18,CustomerService,14,0,17,35,1,0,0,1,9.283333333333333,16.966666666666665
USR005,2026-08-19,CustomerService,9,0,15,11,0,0,0,1,9.25,16.833333333333332
USR005,2026-08-20,CustomerService,9,0,1,19,0,0,0,1,9.216666666666667,16.9
USR005,2026-08-21,CustomerService,9,0,6,18,0,0,0,1,9.116666666666667,16.683333333333334
USR006,2026-08-03,CustomerService,10,0,11,11,0,0,0,1,9.233333333333333,16.783333333333335
USR006,2026-08-04,CustomerService,14,0,2,20,1,0,0,1,9.1,16.816666666666666
USR006,2026-08-05,CustomerService,11,0,13,18,0,0,0,1,9.316666666666666,16.55
USR006,2026-08-06,CustomerService,9,0,16,11,0,0,0,1,9.016666666666667,16.75
USR006,2026-08-07,CustomerService,10,0,2,22,1,0,0,1,9.25,16.9
USR006,2026-08-10,CustomerService,9,0,16,11,1,0,0,1,9.333333333333334,16.966666666666665
USR006,2026-08-11,CustomerService,16,0,52,28,0,0,0,1,9.083333333333334,16.983333333333334
USR006,2026-08-12,CustomerService,15,0,0,42,0,0,0,1,9.0,16.783333333333335
USR006,2026-08-13,CustomerService,10,0,4,25,0,0,0,1,9.183333333333334,16.666666666666668
USR006,2026-08-14,CustomerService,10,0,20,15,0,0,0,1,9.183333333333334,16.516666666666666
USR006,2026-08-17,CustomerService,14,0,11,32,0,0,0,1,9.033333333333333,16.75
USR006,2026-08-18,CustomerService,14,0,8,27,0,0,0,1,9.233333333333333,16.616666666666667
USR006,2026-08-19,CustomerService,12,0,4,20,0,0,0,1,9.25,16.5
USR006,2026-08-20,CustomerService,9,0,4,18,0,0,0,1,9.116666666666667,16.6
USR006,2026-08-21,CustomerService,15,0,37,26,0,0,0,1,9.266666666666667,16.883333333333333
USR007,2026-08-03,Teller,8,0,3,18,0,0,0,1,9.083333333333334,16.983333333333334
USR007,2026-08-04,Teller,8,0,14,5,0,0,0,1,9.1,16.533333333333335
USR007,2026-08-05,Teller,10,0,8,13,0,0,0,1,9.266666666666667,16.583333333333332
USR007,2026-08-06,Teller,11,0,4,23,0,0,0,1,9.1,16.683333333333334
USR007,2026-08-07,Teller,14,0,8,34,0,0,0,1,9.316666666666666,16.883333333333333
USR007,2026-08-10,Teller,8,0,5,15,0,0,0,1,9.233333333333333,16.883333333333333
USR007,2026-08-11,Teller,13,0,12,22,1,0,0,1,9.033333333333333,16.683333333333334
USR007,2026-08-12,Teller,11,0,10,18,0,0,0,1,9.15,16.65
USR007,2026-08-13,Teller,9,0,8,9,0,0,0,1,9.133333333333333,16.766666666666666
USR007,2026-08-14,Teller,11,0,6,10,0,0,0,1,9.1,16.866666666666667
USR007,2026-08-17,Teller,10,0,10,13,0,0,0,1,9.2,16.85
USR007,2026-08-18,Teller,8,0,5,13,0,0,0,1,9.033333333333333,16.85
USR007,2026-08-19,Teller,13,0,8,27,0,0,0,1,9.016666666666667,16.9
USR007,2026-08-20,Teller,12,0,4,25,0,0,0,1,9.133333333333333,16.916666666666668
USR007,2026-08-21,Teller,9,0,3,22,0,0,0,1,9.2,16.933333333333334
USR008,2026-08-03,CustomerService,9,0,0,15,0,0,0,1,9.233333333333333,16.533333333333335
USR008,2026-08-04,CustomerService,13,0,11,33,0,0,0,1,9.2,16.983333333333334
USR008,2026-08-05,CustomerService,15,0,30,22,0,0,0,1,9.066666666666666,16.966666666666665
USR008,2026-08-06,CustomerService,15,0,18,25,1,0,0,1,9.116666666666667,16.883333333333333
USR008,2026-08-07,CustomerService,16,0,23,40,0,0,0,1,9.1,16.75
USR008,2026-08-10,CustomerService,12,0,17,14,2,0,0,1,9.083333333333334,16.6
USR008,2026-08-11,CustomerService,14,0,12,30,0,0,0,1,9.283333333333333,16.533333333333335
USR008,2026-08-12,CustomerService,13,0,2,30,0,0,0,1,9.3,16.65
USR008,2026-08-13,CustomerService,15,0,10,31,0,0,0,1,9.183333333333334,16.7
USR008,2026-08-14,CustomerService,16,0,40,28,1,0,0,1,9.15,16.716666666666665
USR008,2026-08-17,CustomerService,14,0,8,32,0,0,0,1,9.033333333333333,16.85
USR008,2026-08-18,CustomerService,14,0,25,28,1,0,0,1,9.233333333333333,16.8
USR008,2026-08-19,CustomerService,14,0,14,24,0,0,0,1,9.233333333333333,16.983333333333334
USR008,2026-08-20,CustomerService,15,0,17,34,1,0,0,1,9.016666666666667,16.566666666666666
USR008,2026-08-21,CustomerService,12,0,11,21,0,0,0,1,9.133333333333333,16.966666666666665
USR009,2026-08-03,CustomerService,11,0,4,24,0,0,0,1,9.0,16.983333333333334
USR009,2026-08-04,CustomerService,11,0,13,11,0,0,0,1,9.283333333333333,16.9
USR009,2026-08-05,CustomerService,12,0,14,25,1,0,0,1,9.166666666666666,16.95
USR009,2026-08-06,CustomerService,9,0,0,15,0,0,0,1,9.116666666666667,16.566666666666666
USR009,2026-08-07,CustomerService,12,0,7,25,0,0,0,1,9.166666666666666,16.833333333333332
USR009,2026-08-10,CustomerService,15,0,6,38,0,0,0,1,9.15,16.95
USR009,2026-08-11,CustomerService,10,0,0,27,0,0,0,1,9.283333333333333,16.883333333333333
USR009,2026-08-12,CustomerService,11,0,24,16,1,0,0,1,9.216666666666667,16.716666666666665
USR009,2026-08-13,CustomerService,16,0,6,33,0,0,0,1,9.133333333333333,16.933333333333334
USR009,2026-08-14,CustomerService,10,0,2,14,0,0,0,1,9.05,16.983333333333334
USR009,2026-08-17,CustomerService,16,0,42,25,0,0,0,1,9.083333333333334,16.7
USR009,2026-08-18,CustomerService,13,0,12,29,1,0,0,1,9.183333333333334,16.833333333333332
USR009,2026-08-19,CustomerService,16,0,16,44,0,0,0,1,9.25,16.7
USR009,2026-08-20,CustomerService,10,0,10,21,0,0,0,1,9.116666666666667,16.633333333333333
USR009,2026-08-21,CustomerService,11,0,1,21,1,0,0,1,9.05,16.616666666666667
USR010,2026-08-03,Manager,9,0,20,13,0,0,0,1,9.166666666666666,16.966666666666665
USR010,2026-08-04,Manager,11,0,36,13,1,0,0,1,9.05,16.916666666666668
USR010,2026-08-05,Manager,10,0,26,24,4,0,0,1,9.166666666666666,16.916666666666668
USR010,2026-08-06,Manager,9,0,49,16,2,0,0,1,9.05,16.816666666666666
USR010,2026-08-07,Manager,12,0,54,10,3,0,0,1,9.0,16.866666666666667
USR010,2026-08-10,Manager,10,0,28,14,1,0,0,1,9.083333333333334,16.566666666666666
USR010,2026-08-11,Manager,7,0,0,22,1,0,0,1,9.1,16.566666666666666
USR010,2026-08-12,Manager,12,0,29,21,2,0,0,1,9.183333333333334,16.583333333333332
USR010,2026-08-13,Manager,10,0,20,15,1,0,0,1,9.083333333333334,16.833333333333332
USR010,2026-08-14,Manager,10,0,57,12,2,0,0,1,9.116666666666667,16.966666666666665
USR010,2026-08-17,Manager,7,0,12,15,0,0,0,1,9.166666666666666,16.866666666666667
USR010,2026-08-18,Manager,12,0,7,30,1,0,0,1,9.016666666666667,16.883333333333333
USR010,2026-08-19,Manager,11,0,2,30,3,0,0,1,9.233333333333333,16.85
USR010,2026-08-20,Manager,8,0,13,18,1,0,0,1,9.333333333333334,16.65
USR010,2026-08-21,Manager,7,0,0,25,1,0,0,1,9.1,16.8
USR011,2026-08-03,Manager,8,0,35,12,0,0,0,1,9.316666666666666,16.866666666666667
USR011,2026-08-04,Manager,12,0,45,23,5,0,0,1,9.25,16.933333333333334
USR011,2026-08-05,Manager,8,0,17,12,1,0,0,1,9.316666666666666,16.783333333333335
USR011,2026-08-06,Manager,11,0,35,11,4,0,0,1,9.116666666666667,16.516666666666666
USR011,2026-08-07,Manager,8,0,10,15,1,0,0,1,9.1,16.983333333333334
USR011,2026-08-10,Manager,10,0,27,19,1,0,0,1,9.0,16.816666666666666
USR011,2026-08-11,Manager,7,0,28,10,1,0,0,1,9.25,16.85
USR011,2026-08-12,Manager,8,0,9,17,1,0,0,1,9.183333333333334,16.6
USR011,2026-08-13,Manager,12,0,67,13,3,0,0,1,9.0,16.816666666666666
USR011,2026-08-14,Manager,7,0,22,6,1,0,0,1,9.233333333333333,16.916666666666668
USR011,2026-08-17,Manager,11,0,5,22,1,0,0,1,9.05,16.6
USR011,2026-08-18,Manager,12,0,12,20,2,0,0,1,9.25,16.933333333333334
USR011,2026-08-19,Manager,7,0,3,8,0,0,0,1,9.133333333333333,16.983333333333334
USR011,2026-08-20,Manager,11,0,61,16,0,0,0,1,9.016666666666667,16.75
USR011,2026-08-21,Manager,9,0,27,12,2,0,0,1,9.033333333333333,16.6
USR012,2026-08-03,Manager,9,0,16,16,0,0,0,1,9.283333333333333,16.75
USR012,2026-08-04,Manager,9,0,36,5,2,0,0,1,9.183333333333334,16.85
USR012,2026-08-05,Manager,7,0,20,10,1,0,0,1,9.266666666666667,16.566666666666666
USR012,2026-08-06,Manager,7,0,6,12,0,0,0,1,9.233333333333333,16.633333333333333
USR012,2026-08-07,Manager,11,0,16,14,0,0,0,1,9.0,16.933333333333334
USR012,2026-08-10,Manager,11,0,8,27,1,0,0,1,9.0,16.716666666666665
USR012,2026-08-11,Manager,7,0,1,16,1,0,0,1,9.266666666666667,16.75
USR012,2026-08-12,Manager,12,0,21,25,1,0,0,1,9.05,16.916666666666668
USR012,2026-08-13,Manager,11,0,49,13,2,0,0,1,9.116666666666667,16.716666666666665
USR012,2026-08-14,Manager,9,0,42,13,0,0,0,1,9.0,16.633333333333333
USR012,2026-08-17,Manager,11,0,14,17,1,0,0,1,9.183333333333334,16.666666666666668
USR012,2026-08-18,Manager,7,0,30,6,0,0,0,1,9.25,16.55
USR012,2026-08-19,Manager,8,0,23,9,1,0,0,1,9.05,16.683333333333334
USR012,2026-08-20,Manager,10,0,12,14,1,0,0,1,9.2,16.95
USR012,2026-08-21,Manager,11,0,35,20,2,0,0,1,9.133333333333333,16.883333333333333
USR013,2026-08-03,Manager,11,0,0,34,1,0,0,1,9.05,16.95
USR013,2026-08-04,Manager,12,0,18,22,0,0,0,1,9.116666666666667,16.683333333333334
USR013,2026-08-05,Manager,8,0,19,14,1,0,0,1,9.116666666666667,16.916666666666668
USR013,2026-08-06,Manager,8,0,24,8,2,0,0,1,9.3,16.533333333333335
USR013,2026-08-07,Manager,9,0,16,23,2,0,0,1,9.083333333333334,16.716666666666665
USR013,2026-08-10,Manager,11,0,11,17,3,0,0,1,9.033333333333333,16.8
USR013,2026-08-11,Manager,7,0,5,14,1,0,0,1,9.25,16.866666666666667
USR013,2026-08-12,Manager,12,0,0,38,2,0,0,1,9.116666666666667,16.85
USR013,2026-08-13,Manager,10,0,1,28,3,0,0,1,9.016666666666667,16.5
USR013,2026-08-14,Manager,12,0,41,14,4,0,0,1,9.066666666666666,16.716666666666665
USR013,2026-08-17,Manager,12,0,10,28,0,0,0,1,9.316666666666666,16.616666666666667
USR013,2026-08-18,Manager,7,0,10,11,0,0,0,1,9.166666666666666,16.766666666666666
USR013,2026-08-19,Manager,9,0,28,11,2,0,0,1,9.316666666666666,16.916666666666668
USR013,2026-08-20,Manager,8,0,26,19,1,0,0,1,9.0,16.716666666666665
USR013,2026-08-21,Manager,8,0,0,17,0,0,0,1,9.15,16.883333333333333
USR014,2026-08-03,CustomerService,10,0,16,13,0,0,0,1,9.0,16.7
USR014,2026-08-04,CustomerService,10,0,14,9,0,0,0,1,9.0,16.616666666666667
USR014,2026-08-05,CustomerService,10,0,13,16,0,0,0,1,9.2,16.566666666666666
USR014,2026-08-06,CustomerService,14,0,22,16,0,0,0,1,9.033333333333333,16.883333333333333
USR014,2026-08-07,CustomerService,12,0,21,15,0,0,0,1,9.033333333333333,16.833333333333332
USR014,2026-08-10,CustomerService,10,0,6,13,1,0,0,1,9.05,16.5
USR014,2026-08-11,CustomerService,15,0,22,22,0,0,0,1,9.3,16.95
USR014,2026-08-12,CustomerService,14,0,31,17,0,0,0,1,9.15,16.633333333333333
USR014,2026-08-13,CustomerService,10,0,23,19,1,0,0,1,9.2,16.633333333333333
USR014,2026-08-14,CustomerService,9,0,15,15,1,0,0,1,9.266666666666667,16.883333333333333
USR014,2026-08-17,CustomerService,11,0,31,12,1,0,0,1,9.316666666666666,16.933333333333334
USR014,2026-08-18,CustomerService,14,0,25,25,1,0,0,1,9.266666666666667,16.666666666666668
USR014,2026-08-19,CustomerService,11,0,10,25,0,0,0,1,9.05,16.533333333333335
USR014,2026-08-20,CustomerService,13,0,22,24,0,0,0,1,9.066666666666666,16.866666666666667
USR014,2026-08-21,CustomerService,14,0,2,27,0,0,0,1,9.0,16.933333333333334
USR015,2026-08-03,CustomerService,12,0,0,32,0,0,0,1,9.0,16.75
USR015,2026-08-04,CustomerService,12,0,13,27,0,0,0,1,9.016666666666667,16.916666666666668
USR015,2026-08-05,CustomerService,9,0,4,13,0,0,0,1,9.166666666666666,16.916666666666668
USR015,2026-08-06,CustomerService,14,0,5,24,0,0,0,1,9.1,16.95
USR015,2026-08-07,CustomerService,11,0,9,26,0,0,0,1,9.116666666666667,16.733333333333334
USR015,2026-08-10,CustomerService,12,0,21,19,0,0,0,1,9.016666666666667,16.733333333333334
USR015,2026-08-11,CustomerService,14,0,10,38,0,0,0,1,9.116666666666667,16.883333333333333
USR015,2026-08-12,CustomerService,9,0,26,9,0,0,0,1,9.2,16.5
USR015,2026-08-13,CustomerService,13,0,18,23,0,0,0,1,9.3,16.55
USR015,2026-08-14,CustomerService,10,0,15,21,0,0,0,1,9.016666666666667,16.8
USR015,2026-08-17,CustomerService,14,0,7,27,0,0,0,1,9.183333333333334,16.983333333333334
USR015,2026-08-18,CustomerService,9,0,2,21,1,0,0,1,9.133333333333333,16.5
USR015,2026-08-19,CustomerService,15,0,14,36,0,0,0,1,9.116666666666667,16.7
USR015,2026-08-20,CustomerService,9,0,0,27,0,0,0,1,9.25,16.733333333333334
USR015,2026-08-21,CustomerService,11,0,6,27,1,0,0,1,9.116666666666667,16.833333333333332
USR016,2026-08-03,Teller,8,0,2,11,0,0,0,1,9.333333333333334,16.816666666666666
USR016,2026-08-04,Teller,10,0,2,22,0,0,0,1,9.1,16.616666666666667
USR016,2026-08-05,Teller,10,0,10,11,0,0,0,1,9.233333333333333,16.95
USR016,2026-08-06,Teller,14,0,13,29,0,0,0,1,9.016666666666667,16.966666666666665
USR016,2026-08-07,Teller,10,0,0,21,0,0,0,1,9.05,16.583333333333332
USR016,2026-08-10,Teller,10,0,4,17,1,0,0,1,9.266666666666667,16.866666666666667
USR016,2026-08-11,Teller,11,0,16,17,0,0,0,1,9.183333333333334,16.833333333333332
USR016,2026-08-12,Teller,10,0,2,18,0,0,0,1,9.2,16.783333333333335
USR016,2026-08-13,Teller,8,0,10,11,0,0,0,1,9.116666666666667,16.95
USR016,2026-08-14,Teller,14,0,13,25,0,0,0,1,9.15,16.833333333333332
USR016,2026-08-17,Teller,10,0,5,19,0,0,0,1,9.116666666666667,16.75
USR016,2026-08-18,Teller,13,0,12,25,0,0,0,1,9.266666666666667,16.95
USR016,2026-08-19,Teller,10,0,4,24,0,0,0,1,9.0,16.816666666666666
USR016,2026-08-20,Teller,9,0,8,13,0,0,0,1,9.283333333333333,16.866666666666667
USR016,2026-08-21,Teller,14,0,4,20,0,0,0,1,9.083333333333334,16.65
USR017,2026-08-03,Teller,9,0,10,10,0,0,0,1,9.15,16.633333333333333
USR017,2026-08-04,Teller,11,0,10,18,0,0,0,1,9.1,16.55
USR017,2026-08-05,Teller,11,0,4,25,0,0,0,1,9.216666666666667,16.866666666666667
USR017,2026-08-06,Teller,14,0,0,37,0,0,0,1,9.116666666666667,16.716666666666665
USR017,2026-08-07,Teller,10,0,9,17,0,0,0,1,9.016666666666667,16.666666666666668
USR017,2026-08-10,Teller,13,0,5,26,0,0,0,1,9.15,16.816666666666666
USR017,2026-08-11,Teller,9,0,15,4,0,0,0,1,9.2,16.9
USR017,2026-08-12,Teller,10,0,5,21,0,0,0,1,9.2,16.966666666666665
USR017,2026-08-13,Teller,10,0,16,10,0,0,0,1,9.316666666666666,16.5
USR017,2026-08-14,Teller,14,0,4,27,1,0,0,1,9.316666666666666,16.566666666666666
USR017,2026-08-17,Teller,14,0,15,22,0,0,0,1,9.116666666666667,16.95
USR017,2026-08-18,Teller,10,0,5,22,0,0,0,1,9.033333333333333,16.966666666666665
USR017,2026-08-19,Teller,12,0,8,24,0,0,0,1,9.066666666666666,16.75
USR017,2026-08-20,Teller,9,0,4,15,0,0,0,1,9.25,16.683333333333334
USR017,2026-08-21,Teller,11,0,14,16,0,0,0,1,9.133333333333333,16.616666666666667
USR018,2026-08-03,CustomerService,9,0,3,16,0,0,0,1,9.2,16.983333333333334
USR018,2026-08-04,CustomerService,14,0,31,23,1,0,0,1,9.0,16.95
USR018,2026-08-05,CustomerService,14,0,7,35,1,0,0,1,9.116666666666667,16.75
USR018,2026-08-06,CustomerService,10,0,14,16,0,0,0,1,9.133333333333333,16.8
USR018,2026-08-07,CustomerService,11,0,24,15,0,0,0,1,9.05,16.75
USR018,2026-08-10,CustomerService,12,0,13,20,0,0,0,1,9.25,16.983333333333334
USR018,2026-08-11,CustomerService,14,0,19,38,0,0,0,1,9.166666666666666,16.65
USR018,2026-08-12,CustomerService,15,0,14,31,0,0,0,1,9.066666666666666,16.933333333333334
USR018,2026-08-13,CustomerService,15,0,32,20,0,0,0,1,9.216666666666667,16.633333333333333
USR018,2026-08-14,CustomerService,9,0,15,12,0,0,0,1,9.233333333333333,16.6
USR018,2026-08-17,CustomerService,13,0,31,14,0,0,0,1,9.3,16.883333333333333
USR018,2026-08-18,CustomerService,14,0,10,29,0,0,0,1,9.183333333333334,16.816666666666666
USR018,2026-08-19,CustomerService,15,0,38,15,0,0,0,1,9.0,16.983333333333334
USR018,2026-08-20,CustomerService,10,0,5,19,0,0,0,1,9.283333333333333,16.8
USR018,2026-08-21,CustomerService,15,0,30,20,0,0,0,1,9.05,16.85
USR019,2026-08-03,Manager,12,0,57,17,4,0,0,1,9.333333333333334,16.933333333333334
USR019,2026-08-04,Manager,8,0,0,14,1,0,0,1,9.2,16.666666666666668
USR019,2026-08-05,Manager,7,0,0,13,1,0,0,1,9.233333333333333,16.55
USR019,2026-08-06,Manager,12,0,41,27,1,0,0,1,9.116666666666667,16.966666666666665
USR019,2026-08-07,Manager,8,0,32,14,2,0,0,1,9.266666666666667,16.8
USR019,2026-08-10,Manager,9,0,0,15,0,0,0,1,9.083333333333334,16.916666666666668
USR019,2026-08-11,Manager,8,0,25,16,0,0,0,1,9.133333333333333,16.683333333333334
USR019,2026-08-12,Manager,7,0,12,12,0,0,0,1,9.166666666666666,16.75
USR019,2026-08-13,Manager,8,0,13,13,1,0,0,1,9.133333333333333,16.883333333333333
USR019,2026-08-14,Manager,11,0,11,22,2,0,0,1,9.133333333333333,16.6
USR019,2026-08-17,Manager,8,0,0,17,1,0,0,1,9.25,16.766666666666666
USR019,2026-08-18,Manager,12,0,15,26,2,0,0,1,9.0,16.95
USR019,2026-08-19,Manager,8,0,6,18,1,0,0,1,9.333333333333334,16.65
USR019,2026-08-20,Manager,8,0,43,9,1,0,0,1,9.066666666666666,16.85
USR019,2026-08-21,Manager,9,0,0,22,2,0,0,1,9.3,16.683333333333334
USR020,2026-08-03,Manager,9,0,26,8,0,0,0,1,9.066666666666666,16.733333333333334
USR020,2026-08-04,Manager,8,0,0,18,2,0,0,1,9.15,16.766666666666666
USR020,2026-08-05,Manager,12,0,27,28,1,0,0,1,9.083333333333334,16.766666666666666
USR020,2026-08-06,Manager,10,0,0,21,1,0,0,1,9.083333333333334,16.933333333333334
USR020,2026-08-07,Manager,9,0,31,12,1,0,0,1,9.083333333333334,16.9
USR020,2026-08-10,Manager,7,0,28,8,2,0,0,1,9.016666666666667,16.716666666666665
USR020,2026-08-11,Manager,10,0,40,9,0,0,0,1,9.233333333333333,16.9
USR020,2026-08-12,Manager,8,0,14,20,0,0,0,1,9.15,16.716666666666665
USR020,2026-08-13,Manager,7,0,7,9,0,0,0,1,9.266666666666667,16.866666666666667
USR020,2026-08-14,Manager,8,0,20,12,2,0,0,1,9.15,16.75
USR020,2026-08-17,Manager,9,0,30,10,1,0,0,1,9.166666666666666,16.983333333333334
USR020,2026-08-18,Manager,10,0,53,10,1,0,0,1,9.266666666666667,16.8
USR020,2026-08-19,Manager,10,0,26,15,4,0,0,1,9.0,16.65
USR020,2026-08-20,Manager,12,0,11,25,1,0,0,1,9.066666666666666,16.933333333333334
USR020,2026-08-21,Manager,12,0,22,26,1,0,0,1,9.116666666666667,16.85
USR021,2026-08-03,CustomerService,15,0,24,23,0,0,0,1,9.316666666666666,16.983333333333334
USR021,2026-08-04,CustomerService,12,0,7,24,1,0,0,1,9.216666666666667,16.95
USR021,2026-08-05,CustomerService,15,0,25,29,0,0,0,1,9.316666666666666,16.516666666666666
USR021,2026-08-06,CustomerService,10,0,0,24,1,0,0,1,9.133333333333333,16.9
USR021,2026-08-07,CustomerService,9,0,25,11,0,0,0,1,9.133333333333333,16.983333333333334
USR021,2026-08-10,CustomerService,11,0,10,23,1,0,0,1,9.216666666666667,16.916666666666668
USR021,2026-08-11,CustomerService,15,0,20,33,2,0,0,1,9.233333333333333,16.5
USR021,2026-08-12,CustomerService,11,0,12,22,0,0,0,1,9.033333333333333,16.966666666666665
