user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour,anomaly_score,model_prediction
USR010,2026-08-13,Manager,10,0,20,15,1,0,0,1,9.083333333333334,16.833333333333332,0.06442005955926333,1
USR010,2026-08-14,Manager,10,0,57,12,2,0,0,1,9.116666666666667,16.966666666666665,-0.0643066627337231,-1
USR010,2026-08-17,Manager,7,0,12,15,0,0,0,1,9.166666666666666,16.866666666666667,0.03551121022173248,1
USR010,2026-08-18,Manager,12,0,7,30,1,0,0,1,9.016666666666667,16.883333333333333,0.02423159924627266,1
USR010,2026-08-19,Manager,11,0,2,30,3,0,0,1,9.233333333333333,16.85,-0.06708183953587299,-1
USR010,2026-08-20,Manager,8,0,13,18,1,0,0,1,9.333333333333334,16.65,-0.016426417142889282,-1
USR010,2026-08-21,Manager,7,0,0,25,1,0,0,1,9.1,16.8,-0.014691240632523805,-1
USR011,2026-08-03,Manager,8,0,35,12,0,0,0,1,9.316666666666666,16.866666666666667,-0.01870804124679737,-1
USR011,2026-08-04,Manager,12,0,45,23,5,0,0,1,9.25,16.933333333333334,-0.14745382042433552,-1
USR011,2026-08-05,Manager,8,0,17,12,1,0,0,1,9.316666666666666,16.783333333333335,0.007561507853610094,1
USR011,2026-08-06,Manager,11,0,35,11,4,0,0,1,9.116666666666667,16.516666666666666,-0.13635288027591752,-1
USR011,2026-08-07,Manager,8,0,10,15,1,0,0,1,9.1,16.983333333333334,0.01430871651557053,1
USR011,2026-08-10,Manager,10,0,27,19,1,0,0,1,9.0,16.816666666666666,0.026709935853526656,1
USR011,2026-08-11,Manager,7,0,28,10,1,0,0,1,9.25,16.85,-0.014544297235645431,-1
USR011,2026-08-12,Manager,8,0,9,17,1,0,0,1,9.183333333333334,16.6,0.02444453814670383,1
USR011,2026-08-13,Manager,12,0,67,13,3,0,0,1,9.0,16.816666666666666,-0.13013850262996463,-1
USR011,2026-08-14,Manager,7,0,22,6,1,0,0,1,9.233333333333333,16.916666666666668,-0.02343814844832348,-1
USR011,2026-08-17,Manager,11,0,5,22,1,0,0,1,9.05,16.6,0.030177641867883187,1
USR011,2026-08-18,Manager,12,0,12,20,2,0,0,1,9.25,16.933333333333334,0.00914960907781448,1
USR011,2026-08-19,Manager,7,0,3,8,0,0,0,1,9.133333333333333,16.983333333333334,-0.02461450940066623,-1
USR011,2026-08-20,Manager,11,0,61,16,0,0,0,1,9.016666666666667,16.75,-0.05604578512068725,-1
USR011,2026-08-21,Manager,9,0,27,12,2,0,0,1,9.033333333333331,16.6,-0.028166691429819313,-1
USR012,2026-08-03,Manager,9,0,16,16,0,0,0,1,9.283333333333331,16.75,0.05158666439200288,1
USR012,2026-08-04,Manager,9,0,36,5,2,0,0,1,9.183333333333334,16.85,-0.050210647255729546,-1
USR012,2026-08-05,Manager,7,0,20,10,1,0,0,1,9.266666666666667,16.566666666666666,-0.04651932289230931,-1
USR012,2026-08-06,Manager,7,0,6,12,0,0,0,1,9.233333333333333,16.633333333333333,0.009381875605447954,1
USR012,2026-08-07,Manager,11,0,16,14,0,0,0,1,9.0,16.933333333333334,0.043078254070640976,1
USR012,2026-08-10,Manager,11,0,8,27,1,0,0,1,9.0,16.716666666666665,0.01135353838890224,1
USR012,2026-08-11,Manager,7,0,1,16,1,0,0,1,9.266666666666667,16.75,-0.011468870253418473,-1
USR012,2026-08-12,Manager,12,0,21,25,1,0,0,1,9.05,16.916666666666668,0.043760504566188574,1
USR012,2026-08-13,Manager,11,0,49,13,2,0,0,1,9.116666666666667,16.716666666666665,-0.03331292643782546,-1
USR012,2026-08-14,Manager,9,0,42,13,0,0,0,1,9.0,16.633333333333333,-0.03181222232504055,-1
USR012,2026-08-17,Manager,11,0,14,17,1,0,0,1,9.183333333333334,16.666666666666668,0.06191864673329178,1
USR012,2026-08-18,Manager,7,0,30,6,0,0,0,1,9.25,16.55,-0.06857243598407192,-1
USR012,2026-08-19,Manager,8,0,23,9,1,0,0,1,9.05,16.683333333333334,0.0022498521185761455,1
USR012,2026-08-20,Manager,10,0,12,14,1,0,0,1,9.2,16.95,0.052948919731773125,1
USR012,2026-08-21,Manager,11,0,35,20,2,0,0,1,9.133333333333333,16.883333333333333,0.011238889939936658,1
USR013,2026-08-03,Manager,11,0,0,34,1,0,0,1,9.05,16.95,-0.020235554040322068,-1
USR013,2026-08-04,Manager,12,0,18,22,0,0,0,1,9.116666666666667,16.683333333333334,0.07201918560223552,1
USR013,2026-08-05,Manager,8,0,19,14,1,0,0,1,9.116666666666667,16.916666666666668,0.04039630210163597,1
USR013,2026-08-06,Manager,8,0,24,8,2,0,0,1,9.3,16.533333333333335,-0.0836701841390124,-1
USR013,2026-08-07,Manager,9,0,16,23,2,0,0,1,9.083333333333334,16.716666666666665,0.007582303687747205,1
USR013,2026-08-10,Manager,11,0,11,17,3,0,0,1,9.033333333333331,16.8,-0.027016045957886425,-1
USR013,2026-08-11,Manager,7,0,5,14,1,0,0,1,9.25,16.866666666666667,0.009423485736183457,1
USR013,2026-08-12,Manager,12,0,0,38,2,0,0,1,9.116666666666667,16.85,-0.05958467596301942,-1
USR013,2026-08-13,Manager,10,0,1,28,3,0,0,1,9.016666666666667,16.5,-0.11712955683042281,-1
USR013,2026-08-14,Manager,12,0,41,14,4,0,0,1,9.066666666666666,16.716666666666665,-0.10808237893291406,-1
USR013,2026-08-17,Manager,12,0,10,28,0,0,0,1,9.316666666666666,16.616666666666667,0.012011481670701762,1
USR013,2026-08-18,Manager,7,0,10,11,0,0,0,1,9.166666666666666,16.766666666666666,0.030781376495585933,1
USR013,2026-08-19,Manager,9,0,28,11,2,0,0,1,9.316666666666666,16.916666666666668,-0.043424383184004656,-1
USR013,2026-08-20,Manager,8,0,26,19,1,0,0,1,9.0,16.716666666666665,-0.005543259691121238,-1
USR013,2026-08-21,Manager,8,0,0,17,0,0,0,1,9.15,16.883333333333333,0.04858017831400874,1
USR014,2026-08-03,CustomerService,10,0,16,13,0,0,0,1,9.0,16.7,0.04056885552568862,1
USR014,2026-08-04,CustomerService,10,0,14,9,0,0,0,1,9.0,16.616666666666667,0.01296399822345129,1
USR014,2026-08-05,CustomerService,10,0,13,16,0,0,0,1,9.2,16.566666666666666,0.060498628740367044,1
USR014,2026-08-06,CustomerService,14,0,22,16,0,0,0,1,9.033333333333331,16.883333333333333,0.03243440512138107,1
USR014,2026-08-07,CustomerService,12,0,21,15,0,0,0,1,9.033333333333331,16.833333333333332,0.05462999959124182,1
USR014,2026-08-10,CustomerService,10,0,6,13,1,0,0,1,9.05,16.5,-0.01648157565256414,-1
USR014,2026-08-11,CustomerService,15,0,22,22,0,0,0,1,9.3,16.95,-0.02248228605001379,-1
USR014,2026-08-12,CustomerService,14,0,31,17,0,0,0,1,9.15,16.633333333333333,0.009303658501631673,1
USR014,2026-08-13,CustomerService,10,0,23,19,1,0,0,1,9.2,16.633333333333333,0.04732171947176661,1
USR014,2026-08-14,CustomerService,9,0,15,15,1,0,0,1,9.266666666666667,16.883333333333333,0.04320119588016608,1
USR014,2026-08-17,CustomerService,11,0,31,12,1,0,0,1,9.316666666666666,16.933333333333334,0.00010556157705143843,1
USR014,2026-08-18,CustomerService,14,0,25,25,1,0,0,1,9.266666666666667,16.666666666666668,-0.009594881392733012,-1
USR014,2026-08-19,CustomerService,11,0,10,25,0,0,0,1,9.05,16.533333333333335,0.026739546819718685,1
USR014,2026-08-20,CustomerService,13,0,22,24,0,0,0,1,9.066666666666666,16.866666666666667,0.055674948540625935,1
USR014,2026-08-21,CustomerService,14,0,2,27,0,0,0,1,9.0,16.933333333333334,0.025751542430128227,1
USR015,2026-08-03,CustomerService,12,0,0,32,0,0,0,1,9.0,16.75,-0.0030434668815494392,-1
USR015,2026-08-04,CustomerService,12,0,13,27,0,0,0,1,9.016666666666667,16.916666666666668,0.057296032434015876,1
USR015,2026-08-05,CustomerService,9,0,4,13,0,0,0,1,9.166666666666666,16.916666666666668,0.07260995575002166,1
USR015,2026-08-06,CustomerService,14,0,5,24,0,0,0,1,9.1,16.95,0.04529471419686604,1
USR015,2026-08-07,CustomerService,11,0,9,26,0,0,0,1,9.116666666666667,16.733333333333334,0.07111462220332754,1
USR015,2026-08-10,CustomerService,12,0,21,19,0,0,0,1,9.016666666666667,16.733333333333334,0.05427619033079312,1
USR015,2026-08-11,CustomerService,14,0,10,38,0,0,0,1,9.116666666666667,16.883333333333333,0.00997357451507963,1
USR015,2026-08-12,CustomerService,9,0,26,9,0,0,0,1,9.2,16.5,-0.019100916951778957,-1
USR015,2026-08-13,CustomerService,13,0,18,23,0,0,0,1,9.3,16.55,-0.003445443274895821,-1
USR015,2026-08-14,CustomerService,10,0,15,21,0,0,0,1,9.016666666666667,16.8,0.0651884840121375,1
USR015,2026-08-17,CustomerService,14,0,7,27,0,0,0,1,9.183333333333334,16.983333333333334,0.0322631886949008,1
USR015,2026-08-18,CustomerService,9,0,2,21,1,0,0,1,9.133333333333333,16.5,-0.0045395812865914875,-1
USR015,2026-08-19,CustomerService,15,0,14,36,0,0,0,1,9.116666666666667,16.7,-0.001580758707738661,-1
USR015,2026-08-20,CustomerService,9,0,0,27,0,0,0,1,9.25,16.733333333333334,0.03104779000957031,1
USR015,2026-08-21,CustomerService,11,0,6,27,1,0,0,1,9.116666666666667,16.833333333333332,0.05493506466258413,1
USR016,2026-08-03,Teller,8,0,2,11,0,0,0,1,9.333333333333334,16.816666666666666,0.002026468514407631,1
USR016,2026-08-04,Teller,10,0,2,22,0,0,0,1,9.1,16.616666666666667,0.0640384444268065,1
USR016,2026-08-05,Teller,10,0,10,11,0,0,0,1,9.233333333333333,16.95,0.052150048500930746,1
USR016,2026-08-06,Teller,14,0,13,29,0,0,0,1,9.016666666666667,16.966666666666665,0.028995975572166655,1
USR016,2026-08-07,Teller,10,0,0,21,0,0,0,1,9.05,16.583333333333332,0.03168972235022782,1
USR016,2026-08-10,Teller,10,0,4,17,1,0,0,1,9.266666666666667,16.866666666666667,0.04943916212208954,1
USR016,2026-08-11,Teller,11,0,16,17,0,0,0,1,9.183333333333334,16.833333333333332,0.0879278095464513,1
USR016,2026-08-12,Teller,10,0,2,18,0,0,0,1,9.2,16.783333333333335,0.08323883753809469,1
USR016,2026-08-13,Teller,8,0,10,11,0,0,0,1,9.116666666666667,16.95,0.03942007190675628,1
USR016,2026-08-14,Teller,14,0,13,25,0,0,0,1,9.15,16.833333333333332,0.06871505724237925,1
USR016,2026-08-17,Teller,10,0,5,19,0,0,0,1,9.116666666666667,16.75,0.08654525951020953,1
USR016,2026-08-18,Teller,13,0,12,25,0,0,0,1,9.266666666666667,16.95,0.04353572474002615,1
USR016,2026-08-19,Teller,10,0,4,24,0,0,0,1,9.0,16.816666666666666,0.05266226000071089,1
USR016,2026-08-20,Teller,9,0,8,13,0,0,0,1,9.283333333333331,16.866666666666667,0.05537723435223307,1
USR016,2026-08-21,Teller,14,0,4,20,0,0,0,1,9.083333333333334,16.65,0.05032427322172739,1
USR017,2026-08-03,Teller,9,0,10,10,0,0,0,1,9.15,16.633333333333333,0.05817977518153944,1
USR017,2026-08-04,Teller,11,0,10,18,0,0,0,1,9.1,16.55,0.055271146850982,1
USR017,2026-08-05,Teller,11,0,4,25,0,0,0,1,9.216666666666669,16.866666666666667,0.07381300750127251,1
