user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour,anomaly_score,model_prediction
USR007,2026-08-11,Teller,13,0,12,22,1,0,0,1,9.033333333333331,16.683333333333334,-0.044920777086512986,-1
USR007,2026-08-12,Teller,11,0,10,18,0,0,0,1,9.15,16.65,0.06977457024997147,1
USR007,2026-08-13,Teller,9,0,8,9,0,0,0,1,9.133333333333333,16.766666666666666,0.06200538900925995,1
USR007,2026-08-14,Teller,11,0,6,10,0,0,0,1,9.1,16.866666666666667,0.05566165085231617,1
USR007,2026-08-17,Teller,10,0,10,13,0,0,0,1,9.2,16.85,0.07499752984453273,1
USR007,2026-08-18,Teller,8,0,5,13,0,0,0,1,9.033333333333331,16.85,0.03952715174002802,1
USR007,2026-08-19,Teller,13,0,8,27,0,0,0,1,9.016666666666667,16.9,0.042266543889111496,1
USR007,2026-08-20,Teller,12,0,4,25,0,0,0,1,9.133333333333333,16.916666666666668,0.06423224667189081,1
USR007,2026-08-21,Teller,9,0,3,22,0,0,0,1,9.2,16.933333333333334,0.05385414690448159,1
USR016,2026-08-03,Teller,8,0,2,11,0,0,0,1,9.333333333333334,16.816666666666666,-0.029122592058640207,-1
USR016,2026-08-04,Teller,10,0,2,22,0,0,0,1,9.1,16.616666666666667,0.05521729460924135,1
USR016,2026-08-05,Teller,10,0,10,11,0,0,0,1,9.233333333333333,16.95,0.04386031558376369,1
USR016,2026-08-06,Teller,14,0,13,29,0,0,0,1,9.016666666666667,16.966666666666665,-0.027217856734759405,-1
USR016,2026-08-07,Teller,10,0,0,21,0,0,0,1,9.05,16.583333333333332,0.016600721546480346,1
USR016,2026-08-10,Teller,10,0,4,17,1,0,0,1,9.266666666666667,16.866666666666667,-0.0455226330116143,-1
USR016,2026-08-11,Teller,11,0,16,17,0,0,0,1,9.183333333333334,16.833333333333332,0.02789012118716483,1
USR016,2026-08-12,Teller,10,0,2,18,0,0,0,1,9.2,16.783333333333335,0.07406515013572401,1
USR016,2026-08-13,Teller,8,0,10,11,0,0,0,1,9.116666666666667,16.95,0.017502280941182613,1
USR016,2026-08-14,Teller,14,0,13,25,0,0,0,1,9.15,16.833333333333332,0.030422236684124804,1
USR016,2026-08-17,Teller,10,0,5,19,0,0,0,1,9.116666666666667,16.75,0.08262094591496616,1
USR016,2026-08-18,Teller,13,0,12,25,0,0,0,1,9.266666666666667,16.95,0.021934970731044112,1
USR016,2026-08-19,Teller,10,0,4,24,0,0,0,1,9.0,16.816666666666666,0.040653103971865556,1
USR016,2026-08-20,Teller,9,0,8,13,0,0,0,1,9.283333333333331,16.866666666666667,0.06106317498287889,1
USR016,2026-08-21,Teller,14,0,4,20,0,0,0,1,9.083333333333334,16.65,0.020711699992399357,1
USR017,2026-08-03,Teller,9,0,10,10,0,0,0,1,9.15,16.633333333333333,0.03740634831924716,1
USR017,2026-08-04,Teller,11,0,10,18,0,0,0,1,9.1,16.55,0.04820419873688103,1
USR017,2026-08-05,Teller,11,0,4,25,0,0,0,1,9.216666666666669,16.866666666666667,0.06768208589969582,1
USR017,2026-08-06,Teller,14,0,0,37,0,0,0,1,9.116666666666667,16.716666666666665,-0.04397215546999844,-1
USR017,2026-08-07,Teller,10,0,9,17,0,0,0,1,9.016666666666667,16.666666666666668,0.05469650232723677,1
USR017,2026-08-10,Teller,13,0,5,26,0,0,0,1,9.15,16.816666666666666,0.07335034675134483,1
USR017,2026-08-11,Teller,9,0,15,4,0,0,0,1,9.2,16.9,-0.05050918668810278,-1
USR017,2026-08-12,Teller,10,0,5,21,0,0,0,1,9.2,16.966666666666665,0.06826091480219326,1
USR017,2026-08-13,Teller,10,0,16,10,0,0,0,1,9.316666666666666,16.5,-0.0777158428567245,-1
USR017,2026-08-14,Teller,14,0,4,27,1,0,0,1,9.316666666666666,16.566666666666666,-0.1215397321373014,-1
USR017,2026-08-17,Teller,14,0,15,22,0,0,0,1,9.116666666666667,16.95,0.005770570231519778,1
USR017,2026-08-18,Teller,10,0,5,22,0,0,0,1,9.033333333333331,16.966666666666665,0.056487936547307604,1
USR017,2026-08-19,Teller,12,0,8,24,0,0,0,1,9.066666666666666,16.75,0.06954394366907696,1
USR017,2026-08-20,Teller,9,0,4,15,0,0,0,1,9.25,16.683333333333334,0.05923033112351006,1
USR017,2026-08-21,Teller,11,0,14,16,0,0,0,1,9.133333333333333,16.616666666666667,0.031946679653702736,1
USR022,2026-08-03,Teller,9,0,6,24,0,0,0,1,9.033333333333331,16.866666666666667,0.04964207826639877,1
USR022,2026-08-04,Teller,13,0,0,34,0,0,0,1,9.05,16.716666666666665,-0.01878725244089896,-1
USR022,2026-08-05,Teller,10,0,7,16,0,0,0,1,9.05,16.916666666666668,0.07587715552323765,1
USR022,2026-08-06,Teller,8,0,0,20,0,0,0,1,9.266666666666667,16.616666666666667,-0.006036229861440479,-1
USR022,2026-08-07,Teller,10,0,3,24,0,0,0,1,9.15,16.8,0.07089311508848728,1
USR022,2026-08-10,Teller,9,0,4,10,0,0,0,1,9.066666666666666,16.866666666666667,0.06124113583978019,1
USR022,2026-08-11,Teller,12,0,4,21,1,0,0,1,9.266666666666667,16.716666666666665,-0.04663683786152584,-1
USR022,2026-08-12,Teller,11,0,4,28,0,0,0,1,9.05,16.783333333333335,0.053827040746149024,1
USR022,2026-08-13,Teller,9,0,0,20,0,0,0,1,9.033333333333331,16.533333333333335,-0.011277492157860003,-1
USR022,2026-08-14,Teller,13,0,6,34,1,0,0,1,9.033333333333331,16.683333333333334,-0.07857899814022018,-1
USR022,2026-08-17,Teller,10,0,6,12,0,0,0,1,9.016666666666667,16.566666666666666,0.020914997232912846,1
USR022,2026-08-18,Teller,9,0,3,17,0,0,0,1,9.033333333333331,16.85,0.06679053754946668,1
USR022,2026-08-19,Teller,11,0,1,23,0,0,0,1,9.033333333333331,16.783333333333335,0.04192986600273224,1
USR022,2026-08-20,Teller,12,0,11,22,0,0,0,1,9.016666666666667,16.916666666666668,0.042981829235227864,1
USR022,2026-08-21,Teller,9,0,4,21,0,0,0,1,9.066666666666666,16.933333333333334,0.06286271220258283,1
USR026,2026-08-03,Teller,12,0,1,28,0,0,0,1,9.083333333333334,16.9,0.037449587903953474,1
USR026,2026-08-04,Teller,13,0,12,23,1,0,0,1,9.1,16.616666666666667,-0.04402744524388391,-1
USR026,2026-08-05,Teller,9,0,16,11,0,0,0,1,9.133333333333333,16.9,0.011889179391315952,1
USR026,2026-08-06,Teller,9,0,5,12,0,0,0,1,9.033333333333331,16.716666666666665,0.05541357725913992,1
USR026,2026-08-07,Teller,10,0,9,13,0,0,0,1,9.05,16.95,0.058727344489487354,1
USR026,2026-08-10,Teller,14,0,8,29,0,0,0,1,9.033333333333331,16.9,0.022802526940029322,1
USR026,2026-08-11,Teller,9,0,1,19,0,0,0,1,9.2,16.783333333333335,0.05766482511776144,1
USR026,2026-08-12,Teller,8,0,1,14,0,0,0,1,9.233333333333333,16.566666666666666,-0.0022862130710757933,-1
USR026,2026-08-13,Teller,9,0,4,12,0,0,0,1,9.066666666666666,16.916666666666668,0.06466215549199211,1
USR026,2026-08-14,Teller,13,0,4,27,0,0,0,1,9.25,16.85,0.052813052470396304,1
USR026,2026-08-17,Teller,8,0,14,9,0,0,0,1,9.0,16.683333333333334,-0.044475053788528895,-1
USR026,2026-08-18,Teller,14,0,11,23,1,0,0,1,9.116666666666667,16.75,-0.05112263570259323,-1
USR026,2026-08-19,Teller,8,0,6,15,0,0,0,1,9.1,16.766666666666666,0.050000106046346804,1
USR026,2026-08-20,Teller,12,0,7,27,0,0,0,1,9.266666666666667,16.9,0.0487425290529957,1
USR026,2026-08-21,Teller,11,0,2,32,0,0,0,1,9.016666666666667,16.6,-0.01800663394019808,-1
USR027,2026-08-03,Teller,12,0,5,24,0,0,0,1,9.15,16.933333333333334,0.07333714212861919,1
USR027,2026-08-04,Teller,9,0,1,17,0,0,0,1,9.133333333333333,16.85,0.05894239351352487,1
USR027,2026-08-05,Teller,14,0,3,41,0,0,0,1,9.216666666666669,16.766666666666666,-0.043896323649794344,-1
USR027,2026-08-06,Teller,14,0,12,22,0,0,0,1,9.116666666666667,16.616666666666667,0.016793362040302573,1
USR027,2026-08-07,Teller,12,0,15,12,0,0,0,1,9.116666666666667,16.583333333333332,-0.007168991762593224,-1
USR027,2026-08-10,Teller,13,0,0,33,0,0,0,1,9.316666666666666,16.783333333333335,-0.03579142563705451,-1
USR027,2026-08-11,Teller,13,0,7,23,0,0,0,1,9.116666666666667,16.866666666666667,0.07335029008396404,1
USR027,2026-08-12,Teller,14,0,5,36,0,0,0,1,9.216666666666669,16.583333333333332,-0.03416729474061764,-1
USR027,2026-08-13,Teller,14,0,11,21,0,0,0,1,9.05,16.783333333333335,0.026885283932006343,1
USR027,2026-08-14,Teller,12,0,5,25,0,0,0,1,9.333333333333334,16.966666666666665,0.00672738521803401,1
USR027,2026-08-17,Teller,8,0,12,11,0,0,0,1,9.316666666666666,16.766666666666666,-0.027909939107924386,-1
USR027,2026-08-18,Teller,10,0,8,21,2,0,0,1,9.016666666666667,16.85,-0.11860746360598096,-1
USR027,2026-08-19,Teller,12,0,7,17,1,0,0,1,9.116666666666667,16.566666666666666,-0.04438165359915469,-1
USR027,2026-08-20,Teller,10,0,3,16,0,0,0,1,9.116666666666667,16.783333333333335,0.07912557368340478,1
USR027,2026-08-21,Teller,13,0,0,36,0,0,0,1,9.0,16.766666666666666,-0.052636670430911914,-1
USR029,2026-08-03,Teller,13,0,6,34,0,0,0,1,9.233333333333333,16.8,0.019263787085353645,1
USR029,2026-08-04,Teller,8,0,9,9,0,0,0,1,9.083333333333334,16.683333333333334,0.015624215040503653,1
USR029,2026-08-05,Teller,14,0,11,17,1,0,0,1,9.05,16.95,-0.07770303689318725,-1
USR029,2026-08-06,Teller,11,0,11,7,0,0,0,1,9.333333333333334,16.966666666666665,-0.05242226500934222,-1
USR029,2026-08-07,Teller,9,0,8,15,0,0,0,1,9.0,16.866666666666667,0.05162539954120965,1
USR029,2026-08-10,Teller,8,0,0,17,0,0,0,1,9.066666666666666,16.983333333333334,-0.012023878192825466,-1
USR029,2026-08-11,Teller,13,0,5,23,0,0,0,1,9.05,16.9,0.05924522504989288,1
USR029,2026-08-12,Teller,11,0,7,25,0,0,0,1,9.3,16.866666666666667,0.045737094199030603,1
USR029,2026-08-13,Teller,13,0,11,19,1,0,0,1,9.233333333333333,16.85,-0.042917111698965504,-1
USR029,2026-08-14,Teller,14,0,9,26,0,0,0,1,9.266666666666667,16.883333333333333,0.02780576844571464,1
USR029,2026-08-17,Teller,12,0,6,17,0,0,0,1,9.216666666666669,16.983333333333334,0.037006419175696914,1
USR029,2026-08-18,Teller,8,0,3,17,0,0,0,1,9.283333333333331,16.65,0.019846154153890794,1
USR029,2026-08-19,Teller,14,0,9,34,1,0,0,1,9.166666666666666,16.966666666666665,-0.1076768514099593,-1
USR029,2026-08-20,Teller,14,0,4,31,1,0,0,1,9.333333333333334,16.8,-0.11900279302066774,-1
USR029,2026-08-21,Teller,9,0,3,15,0,0,0,1,9.0,16.95,0.022242763766726403,1
USR031,2026-08-03,Teller,13,0,5,24,0,0,0,1,9.2,16.666666666666668,0.05712520342386762,1
USR031,2026-08-04,Teller,10,0,4,23,0,0,0,1,9.05,16.783333333333335,0.07249323554327891,1
USR031,2026-08-05,Teller,9,0,5,15,0,0,0,1,9.0,16.533333333333335,0.0009787049739873321,1
USR031,2026-08-06,Teller,13,0,10,23,0,0,0,1,9.1,16.566666666666666,0.03152920989281305,1
USR031,2026-08-07,Teller,8,0,4,12,0,0,0,1,9.133333333333333,16.8,0.04149738751009857,1
USR031,2026-08-10,Teller,12,0,10,17,0,0,0,1,9.016666666666667,16.966666666666665,0.03550599972359719,1
USR031,2026-08-11,Teller,14,0,7,24,0,0,0,1,9.15,16.633333333333333,0.03114218615085962,1
USR031,2026-08-12,Teller,9,0,7,14,0,0,0,1,9.183333333333334,16.883333333333333,0.07551093385899338,1
USR031,2026-08-13,Teller,14,0,2,33,0,0,0,1,9.25,16.966666666666665,-0.02520781727417143,-1
USR031,2026-08-14,Teller,10,0,15,13,0,0,0,1,9.133333333333333,16.6,0.012084841013091985,1
USR031,2026-08-17,Teller,8,0,0,20,0,0,0,1,9.1,16.966666666666665,-0.007096948157136573,-1
USR031,2026-08-18,Teller,10,0,17,10,0,0,0,1,9.25,16.916666666666668,-0.006539663243620875,-1
USR031,2026-08-19,Teller,10,0,2,16,1,0,0,1,9.033333333333331,16.583333333333332,-0.08050396699366169,-1
USR031,2026-08-20,Teller,9,0,9,13,0,0,0,1,9.333333333333334,16.6,-0.011303556474375975,-1
USR031,2026-08-21,Teller,9,0,11,10,0,0,0,1,9.283333333333331,16.5,-0.036746423118374394,-1
USR032,2026-08-03,Teller,10,0,6,15,0,0,0,1,9.233333333333333,16.566666666666666,0.0420874732575941,1
USR032,2026-08-04,Teller,12,0,12,24,0,0,0,1,9.1,16.633333333333333,0.041540892995800605,1
USR032,2026-08-05,Teller,13,0,7,32,0,0,0,1,9.066666666666666,16.866666666666667,0.037294790604605055,1
USR032,2026-08-06,Teller,14,0,17,26,0,0,0,1,9.033333333333331,16.716666666666665,-0.031267922639910184,-1
USR032,2026-08-07,Teller,10,0,12,14,0,0,0,1,9.25,16.883333333333333,0.05390318944350708,1
USR032,2026-08-10,Teller,12,0,17,15,0,0,0,1,9.033333333333331,16.733333333333334,-0.017098926781448864,-1
USR032,2026-08-11,Teller,13,0,5,26,0,0,0,1,9.116666666666667,16.8,0.07005541154690081,1
USR032,2026-08-12,Teller,8,0,8,7,0,0,0,1,9.15,16.666666666666668,0.0062643089951992525,1
USR032,2026-08-13,Teller,10,0,2,16,0,0,0,1,9.283333333333331,16.966666666666665,0.030577368304800456,1
USR032,2026-08-14,Teller,11,0,6,21,0,0,0,1,9.05,16.716666666666665,0.06673518214598112,1
USR032,2026-08-17,Teller,11,0,8,17,0,0,0,1,9.066666666666666,16.966666666666665,0.05783331158702221,1
USR032,2026-08-18,Teller,9,0,8,14,1,0,0,1,9.016666666666667,16.9,-0.05589378940648193,-1
USR032,2026-08-19,Teller,13,0,9,26,0,0,0,1,9.15,16.666666666666668,0.05469012090717296,1
USR032,2026-08-20,Teller,8,0,6,8,0,0,0,1,9.033333333333331,16.583333333333332,-0.010913135831989162,-1
USR032,2026-08-21,Teller,8,0,2,11,0,0,0,1,9.1,16.6,0.0070683287835608954,1
USR037,2026-08-03,Teller,14,0,5,31,0,0,0,1,9.033333333333331,16.55,-0.02808765212534503,-1
USR037,2026-08-04,Teller,13,0,11,24,0,0,0,1,9.283333333333331,16.783333333333335,0.04244909244842737,1
USR037,2026-08-05,Teller,11,0,9,28,0,0,0,1,9.183333333333334,16.966666666666665,0.030165637529798395,1
USR037,2026-08-06,Teller,10,0,11,6,0,0,0,1,9.316666666666666,16.983333333333334,-0.050802785959782604,-1
USR037,2026-08-07,Teller,11,0,11,17,0,0,0,1,9.133333333333333,16.883333333333333,0.06750132745595777,1
USR037,2026-08-10,Teller,14,0,7,26,0,0,0,1,9.216666666666669,16.966666666666665,0.023001875902496582,1
USR037,2026-08-11,Teller,11,0,0,23,0,0,0,1,9.083333333333334,16.683333333333334,0.03323507854634111,1
USR037,2026-08-12,Teller,9,0,4,22,0,0,0,1,9.066666666666666,16.816666666666666,0.0679252157439339,1
USR037,2026-08-13,Teller,11,0,10,20,1,0,0,1,9.166666666666666,16.816666666666666,-0.012774164214628847,-1
USR037,2026-08-14,Teller,14,0,10,24,0,0,0,1,9.0,16.883333333333333,0.0050396804964148445,1
USR037,2026-08-17,Teller,10,0,3,20,0,0,0,1,9.1,16.916666666666668,0.07466858869968457,1
USR037,2026-08-18,Teller,11,0,0,32,0,0,0,1,9.183333333333334,16.766666666666666,0.0002239481269713517,1
USR037,2026-08-19,Teller,11,0,6,18,0,0,0,1,9.05,16.783333333333335,0.07737988035947957,1
USR037,2026-08-20,Teller,9,0,5,20,0,0,0,1,9.2,16.933333333333334,0.06887956344442397,1
USR037,2026-08-21,Teller,11,0,8,20,0,0,0,1,9.066666666666666,16.55,0.03930655902523267,1
USR039,2026-08-03,Teller,13,0,5,29,0,0,0,1,9.216666666666669,16.983333333333334,0.025991686764722854,1
USR039,2026-08-04,Teller,14,0,3,29,0,0,0,1,9.25,16.85,0.019156842145601594,1
USR039,2026-08-05,Teller,11,0,5,19,0,0,0,1,9.133333333333333,16.783333333333335,0.08460545910740341,1
USR039,2026-08-06,Teller,8,0,0,20,0,0,0,1,9.25,16.816666666666666,0.004410802117042534,1
USR039,2026-08-07,Teller,14,0,6,32,0,0,0,1,9.1,16.883333333333333,0.023874817214454613,1
USR039,2026-08-10,Teller,14,0,6,31,0,0,0,1,9.0,16.816666666666666,-0.006895841559370064,-1
USR039,2026-08-11,Teller,9,0,5,17,0,0,0,1,9.283333333333331,16.95,0.052368407145092055,1
USR039,2026-08-12,Teller,12,0,10,14,0,0,0,1,9.183333333333334,16.616666666666667,0.03172765676120598,1
USR039,2026-08-13,Teller,9,0,6,14,0,0,0,1,9.016666666666667,16.966666666666665,0.04401652496536346,1
USR039,2026-08-14,Teller,8,0,3,10,0,0,0,1,9.15,16.8,0.024256593314642028,1
USR039,2026-08-17,Teller,11,0,6,18,0,0,0,1,9.15,16.983333333333334,0.05484475160285063,1
USR039,2026-08-18,Teller,14,0,12,20,0,0,0,1,9.033333333333331,16.733333333333334,0.01159066543668158,1
USR039,2026-08-19,Teller,8,0,9,5,0,0,0,1,9.133333333333333,16.533333333333335,-0.04866615565685317,-1
USR039,2026-08-20,Teller,12,0,9,16,0,0,0,1,9.0,16.633333333333333,0.014006889122963606,1
USR039,2026-08-21,Teller,8,0,2,9,0,0,0,1,9.316666666666666,16.816666666666666,-0.02025585710294664,-1
USR044,2026-08-03,Teller,12,0,9,26,0,0,0,1,9.166666666666666,16.516666666666666,0.016348624442844295,1
USR044,2026-08-04,Teller,14,0,17,25,0,0,0,1,9.216666666666669,16.566666666666666,-0.051224807505846015,-1
USR044,2026-08-05,Teller,14,0,7,21,0,0,0,1,9.0,16.866666666666667,0.004423116611328659,1
USR044,2026-08-06,Teller,9,0,7,17,0,0,0,1,9.066666666666666,16.933333333333334,0.0733198383495065,1
USR044,2026-08-07,Teller,9,0,10,14,0,0,0,1,9.033333333333331,16.666666666666668,0.045494975205397525,1
USR044,2026-08-10,Teller,10,0,9,20,1,0,0,1,9.15,16.783333333333335,-0.01511060095658967,-1
USR044,2026-08-11,Teller,12,0,7,22,1,0,0,1,9.083333333333334,16.616666666666667,-0.03668218809035295,-1
USR044,2026-08-12,Teller,10,0,6,20,0,0,0,1,9.15,16.65,0.07233745723022372,1
USR044,2026-08-13,Teller,9,0,0,27,0,0,0,1,9.266666666666667,16.9,-0.006393651177515003,-1
USR044,2026-08-14,Teller,9,0,0,24,0,0,0,1,9.233333333333333,16.683333333333334,0.019695932898434187,1
USR044,2026-08-17,Teller,9,0,9,11,0,0,0,1,9.05,16.666666666666668,0.04902537848563493,1
USR044,2026-08-18,Teller,11,0,4,31,0,0,0,1,9.3,16.633333333333333,-0.003819366436883742,-1
USR044,2026-08-19,Teller,12,0,11,23,0,0,0,1,9.083333333333334,16.55,0.03186554443416295,1
USR044,2026-08-20,Teller,10,0,9,18,0,0,0,1,9.333333333333334,16.95,0.01213039257155668,1
USR044,2026-08-21,Teller,10,0,6,17,0,0,0,1,9.216666666666669,16.85,0.08372510312205556,1
USR046,2026-08-03,Teller,13,0,8,29,0,0,0,1,9.2,16.866666666666667,0.056668605599530464,1
USR046,2026-08-04,Teller,9,0,3,17,1,0,0,1,9.1,16.95,-0.06687441916397041,-1
USR046,2026-08-05,Teller,8,0,4,8,0,0,0,1,9.05,16.65,0.0024706356665738505,1
USR046,2026-08-06,Teller,14,0,4,35,0,0,0,1,9.116666666666667,16.783333333333335,0.007429126156586308,1
USR046,2026-08-07,Teller,14,0,2,28,1,0,0,1,9.25,16.733333333333334,-0.0939955307215744,-1
USR046,2026-08-10,Teller,8,0,5,17,0,0,0,1,9.016666666666667,16.533333333333335,-0.01205834620548707,-1
USR046,2026-08-11,Teller,12,0,9,19,0,0,0,1,9.2,16.716666666666665,0.06446170963104958,1
USR046,2026-08-12,Teller,12,0,10,26,0,0,0,1,9.0,16.983333333333334,0.00197549891164972,1
USR046,2026-08-13,Teller,14,0,16,16,0,0,0,1,9.216666666666669,16.75,-0.024054411738286485,-1
USR046,2026-08-14,Teller,9,0,10,16,0,0,0,1,9.283333333333331,16.733333333333334,0.0425227574040723,1
USR046,2026-08-17,Teller,11,0,11,16,0,0,0,1,9.333333333333334,16.683333333333334,0.004629860171470268,1
USR046,2026-08-18,Teller,9,0,6,13,0,0,0,1,9.1,16.816666666666666,0.08087332742577269,1
USR046,2026-08-19,Teller,12,0,1,25,0,0,0,1,9.316666666666666,16.983333333333334,-0.011597970346493236,-1
USR046,2026-08-20,Teller,10,0,0,18,0,0,0,1,9.316666666666666,16.7,0.00629111407721461,1
USR046,2026-08-21,Teller,13,0,8,31,0,0,0,1,9.133333333333333,16.966666666666665,0.027590059874199935,1
USR049,2026-08-03,Teller,8,0,3,18,0,0,0,1,9.283333333333331,16.633333333333333,0.015645470660984373,1
USR049,2026-08-04,Teller,10,0,7,10,0,0,0,1,9.0,16.733333333333334,0.02650051881033416,1
USR049,2026-08-05,Teller,14,0,8,28,0,0,0,1,9.016666666666667,16.633333333333333,-0.0007300271069290432,-1
USR049,2026-08-06,Teller,14,0,13,26,0,0,0,1,9.1,16.983333333333334,0.0037579438580156443,1
USR049,2026-08-07,Teller,14,0,16,27,1,0,0,1,9.033333333333331,16.683333333333334,-0.10592346887604198,-1
USR049,2026-08-10,Teller,8,0,6,11,0,0,0,1,9.1,16.916666666666668,0.04068214869522818,1
USR049,2026-08-11,Teller,9,0,10,14,0,0,0,1,9.05,16.916666666666668,0.06455764080592785,1
USR049,2026-08-12,Teller,11,0,5,30,0,0,0,1,9.333333333333334,16.966666666666665,-0.014010273862414047,-1
USR049,2026-08-13,Teller,8,0,2,19,0,0,0,1,9.133333333333333,16.783333333333335,0.044901281362034584,1
USR049,2026-08-14,Teller,8,0,2,14,0,0,0,1,9.0,16.55,-0.031845487891066004,-1
USR049,2026-08-17,Teller,12,0,9,17,0,0,0,1,9.283333333333331,16.966666666666665,0.03628016856479516,1
USR049,2026-08-18,Teller,14,0,6,35,0,0,0,1,9.016666666666667,16.833333333333332,-0.004725059558106093,-1
USR049,2026-08-19,Teller,14,0,8,23,0,0,0,1,9.133333333333333,16.783333333333335,0.05104404042518157,1
USR049,2026-08-20,Teller,12,0,1,29,0,0,0,1,9.066666666666666,16.616666666666667,0.02008041315542336,1
USR049,2026-08-21,Teller,13,0,8,24,0,0,0,1,9.283333333333331,16.866666666666667,0.054992109741641815,1
USR053,2026-08-03,Teller,12,0,7,28,0,0,0,1,9.133333333333333,16.933333333333334,0.058155582354716184,1
USR053,2026-08-04,Teller,11,0,20,17,0,0,0,1,9.266666666666667,16.9,-0.02797142233785832,-1
USR053,2026-08-05,Teller,10,0,9,12,0,0,0,1,9.0,16.866666666666667,0.046704230419346904,1
USR053,2026-08-06,Teller,11,0,13,24,0,0,0,1,9.316666666666666,16.733333333333334,-0.0018288057986449724,-1
USR053,2026-08-07,Teller,13,0,14,18,0,0,0,1,9.1,16.8,0.038207269245107645,1
USR053,2026-08-10,Teller,10,0,14,9,0,0,0,1,9.033333333333331,16.833333333333332,0.019004207626516334,1
USR053,2026-08-11,Teller,10,0,6,13,0,0,0,1,9.0,16.883333333333333,0.04492533938689247,1
USR053,2026-08-12,Teller,13,0,11,21,0,0,0,1,9.183333333333334,16.933333333333334,0.05186047827866014,1
USR053,2026-08-13,Teller,12,0,6,23,0,0,0,1,9.033333333333331,16.666666666666668,0.048860351026874416,1
USR053,2026-08-14,Teller,12,0,5,20,0,0,0,1,9.2,16.516666666666666,0.022483033415736264,1
USR053,2026-08-17,Teller,14,0,10,36,1,0,0,1,9.233333333333333,16.55,-0.13153186903079805,-1
USR053,2026-08-18,Teller,13,0,5,28,0,0,0,1,9.1,16.583333333333332,0.026749999755838083,1
USR053,2026-08-19,Teller,12,0,3,19,0,0,0,1,9.066666666666666,16.883333333333333,0.06358171137092283,1
USR053,2026-08-20,Teller,14,0,9,27,0,0,0,1,9.233333333333333,16.8,0.03847639150918053,1
USR053,2026-08-21,Teller,13,0,10,19,0,0,0,1,9.116666666666667,16.65,0.05232703318043391,1
USR056,2026-08-03,Teller,13,0,5,20,0,0,0,1,9.016666666666667,16.9,0.04196823868462196,1
USR056,2026-08-04,Teller,12,0,11,24,0,0,0,1,9.133333333333333,16.783333333333335,0.06538956208385055,1
USR056,2026-08-05,Teller,9,0,7,14,0,0,0,1,9.183333333333334,16.7,0.062273662985749656,1
USR056,2026-08-06,Teller,8,0,5,13,0,0,0,1,9.266666666666667,16.983333333333334,-0.007598460483383085,-1
USR056,2026-08-07,Teller,9,0,0,19,0,0,0,1,9.083333333333334,16.516666666666666,-0.0029835741385236814,-1
USR056,2026-08-10,Teller,12,0,5,22,0,0,0,1,9.233333333333333,16.7,0.05887823507414669,1
