user_id,date,role,event_count,failed_login_count,download_total,records_accessed_total,vip_access_count,unknown_ip_count,outside_hours_count,unique_ip_count,first_activity_hour,last_activity_hour,anomaly_score,prediction,threshold,ground_truth,scenario
SUB304,2026-09-21,Teller,8,0,0,25,0,0,0,1,9.133333333333333,16.516666666666666,-0.0478529403403698,0,-0.0782525761854209,0,normal
SUB304,2026-09-22,Teller,12,0,9,22,0,0,0,1,9.0,16.983333333333334,0.0185401460810507,0,-0.0782525761854209,0,normal
SUB304,2026-09-23,Teller,8,0,5,10,0,0,0,1,9.333333333333334,16.816666666666666,-0.0279308360209086,0,-0.0782525761854209,0,normal
SUB304,2026-09-24,Teller,12,0,12,17,0,0,0,1,9.066666666666666,16.966666666666665,0.0316439104943337,0,-0.0782525761854209,0,normal
SUB304,2026-09-25,Teller,9,0,9,14,0,0,0,1,9.2,16.9,0.0688730028873277,0,-0.0782525761854209,0,normal
SUB305,2026-09-21,Teller,14,0,6,34,0,0,0,1,9.016666666666667,16.616666666666667,-0.0299353355784056,0,-0.0782525761854209,0,normal
SUB305,2026-09-22,Teller,10,0,0,26,0,0,0,1,9.2,16.716666666666665,0.0245126025611957,0,-0.0782525761854209,0,normal
SUB305,2026-09-23,Teller,10,0,8,14,0,0,0,1,9.1,16.733333333333334,0.0728682846301869,0,-0.0782525761854209,0,normal
SUB305,2026-09-24,Teller,8,0,10,10,0,0,0,1,9.0,16.716666666666665,-0.0210937308023619,0,-0.0782525761854209,0,normal
SUB305,2026-09-25,Teller,9,0,7,13,0,0,0,1,9.15,16.683333333333334,0.0616382745764527,0,-0.0782525761854209,0,normal
SUB306,2026-09-21,Teller,10,0,1,15,0,0,0,1,9.033333333333331,16.516666666666666,0.0013220709010777,0,-0.0782525761854209,0,normal
SUB306,2026-09-22,Teller,12,0,15,18,0,0,0,1,9.15,16.8,0.0393713975578146,0,-0.0782525761854209,0,normal
SUB306,2026-09-23,Teller,8,0,4,15,0,0,0,1,9.1,16.533333333333335,0.006977140351317,0,-0.0782525761854209,0,normal
SUB306,2026-09-24,Teller,13,0,6,16,0,0,0,1,9.283333333333331,16.916666666666668,0.0210145954089468,0,-0.0782525761854209,0,normal
SUB306,2026-09-25,Teller,8,0,6,3,0,0,0,1,9.05,16.966666666666665,-0.0449811045344751,0,-0.0782525761854209,0,normal
SUB307,2026-09-21,Teller,11,0,11,15,1,0,0,1,9.266666666666667,16.833333333333332,-0.0502647851986997,0,-0.0782525761854209,0,normal
SUB307,2026-09-22,Teller,8,0,4,18,0,0,0,1,9.266666666666667,16.933333333333334,0.0213895605117344,0,-0.0782525761854209,0,normal
SUB307,2026-09-23,Teller,10,0,4,19,0,0,0,1,9.116666666666667,16.6,0.0565623942656733,0,-0.0782525761854209,0,normal
SUB307,2026-09-24,Teller,12,0,27,6,0,0,0,1,9.1,16.85,-0.0971992268152712,1,-0.0782525761854209,0,normal
SUB307,2026-09-25,Teller,13,0,5,29,0,0,0,1,9.05,16.55,0.0051337100209705,0,-0.0782525761854209,0,normal
SUB308,2026-09-21,Teller,14,0,9,25,0,0,0,1,9.016666666666667,16.65,0.0086667894456915,0,-0.0782525761854209,0,normal
SUB308,2026-09-22,Teller,11,0,3,22,0,0,0,1,9.266666666666667,16.916666666666668,0.0417112303050015,0,-0.0782525761854209,0,normal
SUB308,2026-09-23,Teller,11,0,4,27,0,0,0,1,9.05,16.683333333333334,0.046137675910383,0,-0.0782525761854209,0,normal
SUB308,2026-09-24,Teller,12,0,7,30,0,0,0,1,9.3,16.833333333333332,0.0313957856936418,0,-0.0782525761854209,0,normal
SUB308,2026-09-25,Teller,13,0,2,35,0,0,0,1,9.0,16.666666666666668,-0.0363135803228819,0,-0.0782525761854209,0,normal
SUB309,2026-09-21,Teller,12,0,5,29,0,0,0,1,9.3,16.983333333333334,0.0047555843442254,0,-0.0782525761854209,0,normal
SUB309,2026-09-22,Teller,8,0,5,15,0,0,0,1,9.05,16.533333333333335,0.0011831621928183,0,-0.0782525761854209,0,normal
SUB309,2026-09-23,Teller,8,0,9,10,0,0,0,1,9.1,16.833333333333332,0.0323899234391031,0,-0.0782525761854209,0,normal
SUB309,2026-09-24,Teller,10,0,7,10,0,0,0,1,9.183333333333334,16.95,0.0482147684616457,0,-0.0782525761854209,0,normal
SUB309,2026-09-25,Teller,13,0,8,34,0,0,0,1,9.283333333333331,16.533333333333335,-0.0485764789400212,0,-0.0782525761854209,0,normal
SUB310,2026-09-21,Teller,10,0,9,19,0,0,0,1,9.283333333333331,16.966666666666665,0.0477832981517859,0,-0.0782525761854209,0,normal
SUB310,2026-09-22,Teller,14,0,8,44,0,0,0,1,9.183333333333334,16.5,-0.0905207090777797,1,-0.0782525761854209,0,normal
SUB310,2026-09-23,Teller,12,0,12,24,0,0,0,1,9.033333333333331,16.9,0.0343856530235036,0,-0.0782525761854209,0,normal
SUB310,2026-09-24,Teller,14,0,5,29,0,0,0,1,9.266666666666667,16.766666666666666,0.0217286957325185,0,-0.0782525761854209,0,normal
SUB310,2026-09-25,Teller,13,0,5,29,0,0,0,1,9.166666666666666,16.55,0.0139362279611799,0,-0.0782525761854209,0,normal
SUB331,2026-09-21,Teller,14,0,23,15,1,0,0,1,9.3,16.716666666666665,-0.1656436195701209,1,-0.0782525761854209,0,normal_pre_anomaly
SUB331,2026-09-22,Teller,9,0,2,24,1,0,0,1,9.066666666666666,16.816666666666666,-0.060280902364321,0,-0.0782525761854209,0,normal_pre_anomaly
SUB331,2026-09-23,Teller,13,0,31,29,0,0,0,1,9.133333333333333,16.733333333333334,-0.073460042985516,0,-0.0782525761854209,1,gradual_download_increase
SUB331,2026-09-24,Teller,12,0,36,21,0,0,0,1,9.116666666666667,16.766666666666666,-0.0516573464399332,0,-0.0782525761854209,1,gradual_download_increase
SUB331,2026-09-25,Teller,13,0,39,25,0,0,0,1,9.216666666666669,16.883333333333333,-0.0546763740213965,0,-0.0782525761854209,1,gradual_download_increase
SUB332,2026-09-21,Teller,12,0,12,18,0,0,0,1,9.066666666666666,16.766666666666666,0.0567083539996638,0,-0.0782525761854209,0,normal_pre_anomaly
SUB332,2026-09-22,Teller,9,0,2,15,0,0,0,1,9.166666666666666,16.916666666666668,0.0542192820156875,0,-0.0782525761854209,0,normal_pre_anomaly
SUB332,2026-09-23,Teller,14,0,9,32,3,0,0,1,9.166666666666666,16.666666666666668,-0.1434708041840524,1,-0.0782525761854209,1,repeated_vip_access
SUB332,2026-09-24,Teller,12,0,0,27,4,0,0,1,9.183333333333334,16.716666666666665,-0.1446678421538901,1,-0.0782525761854209,1,repeated_vip_access
SUB332,2026-09-25,Teller,11,0,4,28,3,0,0,1,9.266666666666667,16.733333333333334,-0.1360905879329281,1,-0.0782525761854209,1,repeated_vip_access
SUB333,2026-09-21,Teller,8,0,6,15,0,0,0,1,9.116666666666667,16.983333333333334,0.0191893356522688,0,-0.0782525761854209,0,normal_pre_anomaly
SUB333,2026-09-22,Teller,9,0,0,18,0,0,0,1,9.3,16.5,-0.0423167047151842,0,-0.0782525761854209,0,normal_pre_anomaly
SUB333,2026-09-23,Teller,10,0,18,36,0,0,0,1,9.05,16.566666666666666,-0.1006009748949812,1,-0.0782525761854209,1,role_deviation
SUB333,2026-09-24,Teller,15,0,27,46,0,0,0,1,9.1,16.8,-0.1176668562300711,1,-0.0782525761854209,1,role_deviation
SUB333,2026-09-25,Teller,11,0,23,32,0,0,0,1,9.033333333333331,16.8,-0.1015624446731292,1,-0.0782525761854209,1,role_deviation
SUB334,2026-09-21,Teller,11,0,11,13,0,0,0,1,9.283333333333331,16.616666666666667,0.0205414930093214,0,-0.0782525761854209,0,normal_pre_anomaly
SUB334,2026-09-22,Teller,14,0,1,31,0,0,0,1,9.016666666666667,16.95,-0.038685248478632,0,-0.0782525761854209,0,normal_pre_anomaly
SUB334,2026-09-23,Teller,16,0,1,41,0,0,0,1,9.15,16.8,-0.051444459469304,0,-0.0782525761854209,1,slow_behavioral_drift
SUB334,2026-09-24,Teller,18,0,8,43,0,0,0,1,9.166666666666666,16.616666666666667,-0.0543968099405715,0,-0.0782525761854209,1,slow_behavioral_drift
SUB334,2026-09-25,Teller,17,0,0,54,0,0,0,1,9.216666666666669,16.8,-0.0638084282385477,0,-0.0782525761854209,1,slow_behavioral_drift
SUB335,2026-09-21,Teller,11,0,2,23,0,0,0,1,9.1,16.866666666666667,0.0623865254635418,0,-0.0782525761854209,0,normal_pre_anomaly
SUB335,2026-09-22,Teller,12,0,6,13,0,0,0,1,9.266666666666667,16.85,0.0373508232430613,0,-0.0782525761854209,0,normal_pre_anomaly
SUB335,2026-09-23,Teller,15,0,30,46,0,0,0,1,9.183333333333334,16.85,-0.1165213486649332,1,-0.0782525761854209,1,unusual_volume_normal_hours
SUB335,2026-09-24,Teller,13,0,20,46,0,0,0,1,9.233333333333333,16.55,-0.137490797598229,1,-0.0782525761854209,1,unusual_volume_normal_hours
SUB335,2026-09-25,Teller,12,0,29,42,0,0,0,1,9.2,16.55,-0.1401551834371612,1,-0.0782525761854209,1,unusual_volume_normal_hours
SUB311,2026-09-21,CustomerService,12,0,31,22,0,0,0,1,9.016666666666667,16.533333333333335,-0.0317201632069794,0,-0.0719963841596044,0,normal
SUB311,2026-09-22,CustomerService,10,0,5,21,1,0,0,1,9.116666666666667,16.933333333333334,0.0087344946840752,0,-0.0719963841596044,0,normal
SUB311,2026-09-23,CustomerService,11,0,13,13,0,0,0,1,9.2,16.516666666666666,0.0205917904185026,0,-0.0719963841596044,0,normal
SUB311,2026-09-24,CustomerService,13,0,28,17,0,0,0,1,9.0,16.966666666666665,3.2496721934505146e-05,0,-0.0719963841596044,0,normal
SUB311,2026-09-25,CustomerService,14,0,39,25,0,0,0,1,9.283333333333331,16.733333333333334,-0.0384512418991157,0,-0.0719963841596044,0,normal
SUB312,2026-09-21,CustomerService,12,0,2,31,0,0,0,1,9.066666666666666,16.983333333333334,0.0172108679145583,0,-0.0719963841596044,0,normal
SUB312,2026-09-22,CustomerService,11,0,24,15,0,0,0,1,9.033333333333331,16.966666666666665,0.0179561417584352,0,-0.0719963841596044,0,normal
SUB312,2026-09-23,CustomerService,15,0,29,27,0,0,0,1,9.083333333333334,16.75,0.04135869358706,0,-0.0719963841596044,0,normal
SUB312,2026-09-24,CustomerService,14,0,19,31,0,0,0,1,9.3,16.5,-0.0337943505137445,0,-0.0719963841596044,0,normal
SUB312,2026-09-25,CustomerService,14,0,16,27,0,0,0,1,9.283333333333331,16.633333333333333,0.0238253855131371,0,-0.0719963841596044,0,normal
SUB313,2026-09-21,CustomerService,10,0,22,10,0,0,0,1,9.033333333333331,16.683333333333334,-0.0020811522273709,0,-0.0719963841596044,0,normal
SUB313,2026-09-22,CustomerService,9,0,15,10,1,0,0,1,9.183333333333334,16.6,-0.0532360169652936,0,-0.0719963841596044,0,normal
SUB313,2026-09-23,CustomerService,10,0,1,26,0,0,0,1,9.0,16.916666666666668,0.0026761062244001,0,-0.0719963841596044,0,normal
SUB313,2026-09-24,CustomerService,10,0,15,20,0,0,0,1,9.033333333333331,16.583333333333332,0.0215074778066978,0,-0.0719963841596044,0,normal
SUB313,2026-09-25,CustomerService,11,0,8,18,0,0,0,1,9.016666666666667,16.6,0.0355693427478241,0,-0.0719963841596044,0,normal
SUB314,2026-09-21,CustomerService,15,0,23,28,1,0,0,1,9.116666666666667,16.6,-0.0057849949937026,0,-0.0719963841596044,0,normal
SUB314,2026-09-22,CustomerService,15,0,3,42,0,0,0,1,9.033333333333331,16.95,-0.0298789676896378,0,-0.0719963841596044,0,normal
SUB314,2026-09-23,CustomerService,16,0,14,28,1,0,0,1,9.333333333333334,16.883333333333333,-0.0352516997278924,0,-0.0719963841596044,0,normal
SUB314,2026-09-24,CustomerService,14,0,11,32,1,0,0,1,9.0,16.716666666666665,-0.0130629053912901,0,-0.0719963841596044,0,normal
SUB314,2026-09-25,CustomerService,16,0,24,31,0,0,0,1,9.216666666666669,16.516666666666666,-0.0286126899575577,0,-0.0719963841596044,0,normal
SUB315,2026-09-21,CustomerService,10,0,16,19,0,0,0,1,9.25,16.766666666666666,0.042439434317028,0,-0.0719963841596044,0,normal
SUB315,2026-09-22,CustomerService,12,0,22,15,0,0,0,1,9.05,16.716666666666665,0.0454274273141597,0,-0.0719963841596044,0,normal
SUB315,2026-09-23,CustomerService,12,0,6,27,1,0,0,1,9.283333333333331,16.833333333333332,0.009717749838723,0,-0.0719963841596044,0,normal
SUB315,2026-09-24,CustomerService,10,0,15,12,1,0,0,1,9.316666666666666,16.816666666666666,-0.0285992637376627,0,-0.0719963841596044,0,normal
SUB315,2026-09-25,CustomerService,13,0,16,17,0,0,0,1,9.166666666666666,16.866666666666667,0.0615157165487934,0,-0.0719963841596044,0,normal
SUB316,2026-09-21,CustomerService,12,0,7,37,0,0,0,1,9.2,16.933333333333334,0.0055024199986931,0,-0.0719963841596044,0,normal
SUB316,2026-09-22,CustomerService,9,0,20,10,0,0,0,1,9.066666666666666,16.816666666666666,-0.0013278309564149,0,-0.0719963841596044,0,normal
SUB316,2026-09-23,CustomerService,9,0,17,10,0,0,0,1,9.1,16.7,0.0094501973073077,0,-0.0719963841596044,0,normal
SUB316,2026-09-24,CustomerService,11,0,6,21,0,0,0,1,9.033333333333331,16.9,0.0503227192420099,0,-0.0719963841596044,0,normal
SUB316,2026-09-25,CustomerService,12,0,10,22,0,0,0,1,9.2,16.583333333333332,0.0527069377673417,0,-0.0719963841596044,0,normal
SUB317,2026-09-21,CustomerService,12,0,1,25,1,0,0,1,9.0,16.8,-0.0108220186186452,0,-0.0719963841596044,0,normal
SUB317,2026-09-22,CustomerService,12,0,9,30,0,0,0,1,9.133333333333333,16.616666666666667,0.0431775135246839,0,-0.0719963841596044,0,normal
SUB317,2026-09-23,CustomerService,14,0,11,28,0,0,0,1,9.116666666666667,16.7,0.0577451712931252,0,-0.0719963841596044,0,normal
SUB317,2026-09-24,CustomerService,16,0,37,30,0,0,0,1,9.1,16.683333333333334,-0.0246669306271002,0,-0.0719963841596044,0,normal
SUB317,2026-09-25,CustomerService,16,0,18,35,1,0,0,1,9.2,16.983333333333334,-0.0449931051569579,0,-0.0719963841596044,0,normal
SUB318,2026-09-21,CustomerService,9,0,9,19,0,0,0,1,9.016666666666667,16.516666666666666,-0.0259607457695811,0,-0.0719963841596044,0,normal
SUB318,2026-09-22,CustomerService,9,0,10,14,0,0,0,1,9.033333333333331,16.866666666666667,0.0055395704478854,0,-0.0719963841596044,0,normal
SUB318,2026-09-23,CustomerService,16,0,11,29,1,0,0,1,9.033333333333331,16.883333333333333,-0.0050757230933113,0,-0.0719963841596044,0,normal
SUB318,2026-09-24,CustomerService,14,0,0,39,1,0,0,1,9.2,16.5,-0.108038431702146,1,-0.0719963841596044,0,normal
SUB318,2026-09-25,CustomerService,15,0,26,24,1,0,0,1,9.116666666666667,16.866666666666667,0.0180367276669373,0,-0.0719963841596044,0,normal
SUB319,2026-09-21,CustomerService,11,0,19,25,2,0,0,1,9.3,16.766666666666666,-0.0878669013094869,1,-0.0719963841596044,0,normal
SUB319,2026-09-22,CustomerService,13,0,30,23,1,0,0,1,9.333333333333334,16.85,-0.0321765640928537,0,-0.0719963841596044,0,normal
SUB319,2026-09-23,CustomerService,12,0,38,10,0,0,0,1,9.133333333333333,16.933333333333334,-0.0470294942336028,0,-0.0719963841596044,0,normal
SUB319,2026-09-24,CustomerService,14,0,24,27,2,0,0,1,9.066666666666666,16.983333333333334,-0.0733838999076617,1,-0.0719963841596044,0,normal
SUB319,2026-09-25,CustomerService,16,0,22,29,1,0,0,1,9.3,16.866666666666667,-0.0204145863011636,0,-0.0719963841596044,0,normal
SUB320,2026-09-21,CustomerService,16,0,7,39,0,0,0,1,9.033333333333331,16.816666666666666,-0.0078748386493286,0,-0.0719963841596044,0,normal
SUB320,2026-09-22,CustomerService,15,0,9,40,0,0,0,1,9.1,16.9,0.008978782151491,0,-0.0719963841596044,0,normal
SUB320,2026-09-23,CustomerService,15,0,26,33,0,0,0,1,9.033333333333331,16.65,0.0047532440703675,0,-0.0719963841596044,0,normal
SUB320,2026-09-24,CustomerService,12,0,10,29,1,0,0,1,9.266666666666667,16.733333333333334,0.0082392202308036,0,-0.0719963841596044,0,normal
SUB320,2026-09-25,CustomerService,10,0,17,11,0,0,0,1,9.033333333333331,16.6,0.00616683539379,0,-0.0719963841596044,0,normal
SUB336,2026-09-21,CustomerService,15,0,20,31,0,0,0,1,9.333333333333334,16.716666666666665,-0.00850920454287,0,-0.0719963841596044,0,normal_pre_anomaly
SUB336,2026-09-22,CustomerService,9,0,7,14,1,0,0,1,9.233333333333333,16.95,-0.0284113435752167,0,-0.0719963841596044,0,normal_pre_anomaly
SUB336,2026-09-23,CustomerService,11,0,27,23,0,0,0,1,9.0,16.7,0.0143651201612682,0,-0.0719963841596044,1,gradual_download_increase
SUB336,2026-09-24,CustomerService,10,0,27,21,0,0,0,1,9.316666666666666,16.75,-0.0264689435246747,0,-0.0719963841596044,1,gradual_download_increase
SUB336,2026-09-25,CustomerService,17,0,42,35,2,0,0,1,9.05,16.85,-0.1441935681265921,1,-0.0719963841596044,1,gradual_download_increase
SUB337,2026-09-21,CustomerService,14,0,19,27,0,0,0,1,9.0,16.633333333333333,0.0229329048892517,0,-0.0719963841596044,0,normal_pre_anomaly
SUB337,2026-09-22,CustomerService,12,0,8,19,0,0,0,1,9.183333333333334,16.95,0.0669994237878933,0,-0.0719963841596044,0,normal_pre_anomaly
SUB337,2026-09-23,CustomerService,12,0,21,25,3,0,0,1,9.05,16.95,-0.1083147895354895,1,-0.0719963841596044,1,repeated_vip_access
SUB337,2026-09-24,CustomerService,13,0,21,27,3,0,0,1,9.2,16.6,-0.1228659578126322,1,-0.0719963841596044,1,repeated_vip_access
SUB337,2026-09-25,CustomerService,19,0,22,37,4,0,0,1,9.016666666666667,16.95,-0.1544688809015876,1,-0.0719963841596044,1,repeated_vip_access
SUB338,2026-09-21,CustomerService,15,0,22,20,0,0,0,1,9.266666666666667,16.8,0.0322337640935451,0,-0.0719963841596044,0,normal_pre_anomaly
SUB338,2026-09-22,CustomerService,16,0,31,23,0,0,0,1,9.016666666666667,16.933333333333334,-0.001291832010673,0,-0.0719963841596044,0,normal_pre_anomaly
SUB338,2026-09-23,CustomerService,12,0,30,48,0,0,0,1,9.066666666666666,16.666666666666668,-0.0827872509175452,1,-0.0719963841596044,1,role_deviation
SUB338,2026-09-24,CustomerService,13,0,48,35,0,0,0,1,9.033333333333331,16.766666666666666,-0.0911642367219738,1,-0.0719963841596044,1,role_deviation
SUB338,2026-09-25,CustomerService,16,0,52,57,0,0,0,1,9.0,16.8,-0.1479540729185104,1,-0.0719963841596044,1,role_deviation
SUB339,2026-09-21,CustomerService,13,0,5,29,0,0,0,1,9.2,16.9,0.0520589035870823,0,-0.0719963841596044,0,normal_pre_anomaly
SUB339,2026-09-22,CustomerService,15,0,33,25,0,0,0,1,9.133333333333333,16.6,-0.0052178531871893,0,-0.0719963841596044,0,normal_pre_anomaly
SUB339,2026-09-23,CustomerService,19,0,48,37,0,0,0,1,9.183333333333334,16.983333333333334,-0.1057527477466694,1,-0.0719963841596044,1,slow_behavioral_drift
SUB339,2026-09-24,CustomerService,18,0,9,52,0,0,0,1,9.083333333333334,16.9,-0.0494871345509411,0,-0.0719963841596044,1,slow_behavioral_drift
SUB339,2026-09-25,CustomerService,21,0,6,65,1,0,0,1,9.166666666666666,16.5,-0.1390169164115123,1,-0.0719963841596044,1,slow_behavioral_drift
SUB340,2026-09-21,CustomerService,16,0,4,34,0,0,0,1,9.016666666666667,16.7,-0.0008114722430511,0,-0.0719963841596044,0,normal_pre_anomaly
SUB340,2026-09-22,CustomerService,14,0,21,25,0,0,0,1,9.2,16.983333333333334,0.0417142064953091,0,-0.0719963841596044,0,normal_pre_anomaly
SUB340,2026-09-23,CustomerService,17,0,26,60,0,0,0,1,9.166666666666666,16.933333333333334,-0.0654365469673925,0,-0.0719963841596044,1,unusual_volume_normal_hours
SUB340,2026-09-24,CustomerService,17,0,65,40,0,0,0,1,9.283333333333331,16.816666666666666,-0.12585051896042,1,-0.0719963841596044,1,unusual_volume_normal_hours
SUB340,2026-09-25,CustomerService,17,0,26,68,0,0,0,1,9.216666666666669,16.916666666666668,-0.0718133399987648,0,-0.0719963841596044,1,unusual_volume_normal_hours
SUB321,2026-09-21,Manager,10,0,5,17,1,0,0,1,9.05,16.9,0.0577811486263085,0,-0.0616381040800942,0,normal
SUB321,2026-09-22,Manager,11,0,35,13,2,0,0,1,9.016666666666667,16.9,0.0051542555466731,0,-0.0616381040800942,0,normal
SUB321,2026-09-23,Manager,8,0,9,7,2,0,0,1,9.066666666666666,16.783333333333335,-0.0024552737171381,0,-0.0616381040800942,0,normal
SUB321,2026-09-24,Manager,10,0,11,27,1,0,0,1,9.0,16.833333333333332,-0.0019118316125912,0,-0.0616381040800942,0,normal
SUB321,2026-09-25,Manager,8,0,14,17,2,0,0,1,9.25,16.683333333333334,0.0233691907397157,0,-0.0616381040800942,0,normal
SUB322,2026-09-21,Manager,9,0,39,13,1,0,0,1,9.316666666666666,16.666666666666668,-0.0041650337240016,0,-0.0616381040800942,0,normal
SUB322,2026-09-22,Manager,8,0,5,13,1,0,0,1,9.3,16.516666666666666,-0.0120662110462819,0,-0.0616381040800942,0,normal
SUB322,2026-09-23,Manager,10,0,41,17,2,0,0,1,9.05,16.866666666666667,0.0328061778951604,0,-0.0616381040800942,0,normal
SUB322,2026-09-24,Manager,11,0,20,16,3,0,0,1,9.266666666666667,16.766666666666666,-0.0079363265189086,0,-0.0616381040800942,0,normal
SUB322,2026-09-25,Manager,8,0,2,18,1,0,0,1,9.266666666666667,16.733333333333334,0.027888964464502,0,-0.0616381040800942,0,normal
SUB323,2026-09-21,Manager,12,0,0,33,2,0,0,1,9.116666666666667,16.766666666666666,-0.0455497918585329,0,-0.0616381040800942,0,normal
SUB323,2026-09-22,Manager,11,0,35,18,1,0,0,1,9.166666666666666,16.916666666666668,0.0416440140884088,0,-0.0616381040800942,0,normal
SUB323,2026-09-23,Manager,9,0,18,16,0,0,0,1,9.1,16.916666666666668,0.0522294792699509,0,-0.0616381040800942,0,normal
SUB323,2026-09-24,Manager,7,0,16,10,1,0,0,1,9.2,16.816666666666666,0.0369794748371126,0,-0.0616381040800942,0,normal
SUB323,2026-09-25,Manager,9,0,34,18,1,0,0,1,9.016666666666667,16.8,0.0364529729533937,0,-0.0616381040800942,0,normal
SUB324,2026-09-21,Manager,10,0,16,26,1,0,0,1,9.133333333333333,16.983333333333334,-0.0007691264235436,0,-0.0616381040800942,0,normal
SUB324,2026-09-22,Manager,7,0,10,14,0,0,0,1,9.033333333333331,16.916666666666668,0.0057473559277053,0,-0.0616381040800942,0,normal
SUB324,2026-09-23,Manager,10,0,3,21,1,0,0,1,9.183333333333334,16.983333333333334,0.012673554380148,0,-0.0616381040800942,0,normal
SUB324,2026-09-24,Manager,11,0,38,16,2,0,0,1,9.216666666666669,16.666666666666668,0.02735611683242,0,-0.0616381040800942,0,normal
SUB324,2026-09-25,Manager,7,0,0,19,0,0,0,1,9.283333333333331,16.95,-0.0325573329778053,0,-0.0616381040800942,0,normal
SUB325,2026-09-21,Manager,9,0,32,14,0,0,0,1,9.083333333333334,16.566666666666666,0.0025359753634447,0,-0.0616381040800942,0,normal
SUB325,2026-09-22,Manager,9,0,17,11,0,0,0,1,9.083333333333334,16.983333333333334,0.0054167614960876,0,-0.0616381040800942,0,normal
SUB325,2026-09-23,Manager,7,0,22,9,0,0,0,1,9.266666666666667,16.916666666666668,0.0060097941494193,0,-0.0616381040800942,0,normal
SUB325,2026-09-24,Manager,12,0,47,11,3,0,0,1,9.05,16.9,-0.0578333086583819,0,-0.0616381040800942,0,normal
SUB325,2026-09-25,Manager,10,0,16,17,2,0,0,1,9.25,16.966666666666665,0.0300077894591785,0,-0.0616381040800942,0,normal
SUB326,2026-09-21,Manager,8,0,0,16,1,0,0,1,9.333333333333334,16.783333333333335,-0.0044745770411958,0,-0.0616381040800942,0,normal
SUB326,2026-09-22,Manager,8,0,29,11,1,0,0,1,9.066666666666666,16.766666666666666,0.0439032582685684,0,-0.0616381040800942,0,normal
SUB326,2026-09-23,Manager,11,0,45,10,0,0,0,1,9.233333333333333,16.85,-0.0095765694840762,0,-0.0616381040800942,0,normal
SUB326,2026-09-24,Manager,9,0,23,19,3,0,0,1,9.3,16.583333333333332,-0.043942406918639,0,-0.0616381040800942,0,normal
SUB326,2026-09-25,Manager,9,0,8,15,0,0,0,1,9.283333333333331,16.733333333333334,0.0225808238850864,0,-0.0616381040800942,0,normal
SUB327,2026-09-21,Manager,7,0,38,6,0,0,0,1,9.283333333333331,16.65,-0.0604036897969432,0,-0.0616381040800942,0,normal
SUB327,2026-09-22,Manager,7,0,18,9,2,0,0,1,9.0,16.8,-0.0147283032811074,0,-0.0616381040800942,0,normal
SUB327,2026-09-23,Manager,10,0,36,13,1,0,0,1,9.0,16.966666666666665,0.0137719135178906,0,-0.0616381040800942,0,normal
SUB327,2026-09-24,Manager,12,0,30,15,1,0,0,1,9.25,16.9,0.0049774288218357,0,-0.0616381040800942,0,normal
SUB327,2026-09-25,Manager,7,0,42,8,2,0,0,1,9.083333333333334,16.616666666666667,-0.0537039404054742,0,-0.0616381040800942,0,normal
