timestamp,user_id,role,event_type,records_accessed,download_count,failed_login,account_type,ip_address,is_known_ip
2026-09-21 15:12:38,SUB302,Teller,customer_access,3,0,0,Regular,10.3.4.69,1
2026-09-21 16:58:12,SUB302,Teller,customer_access,3,0,0,Regular,10.3.4.69,1
2026-09-21 16:59:00,SUB302,Teller,logout,0,0,0,Regular,10.3.4.69,1
2026-09-22 09:08:00,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-22 09:13:00,SUB302,Teller,login,0,0,0,Regular,10.3.4.69,1
2026-09-22 10:00:51,SUB302,Teller,download,0,3,0,Regular,10.3.4.69,1
2026-09-22 11:06:56,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-22 13:28:17,SUB302,Teller,download,0,2,0,Regular,10.3.4.69,1
2026-09-22 14:47:44,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-22 14:56:32,SUB302,Teller,customer_access,3,0,0,Regular,10.3.4.69,1
2026-09-22 16:13:28,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-22 16:33:00,SUB302,Teller,logout,0,0,0,Regular,10.3.4.69,1
2026-09-23 09:11:00,SUB302,Teller,login,0,0,0,Regular,10.3.4.69,1
2026-09-23 09:58:47,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-23 11:04:19,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-23 11:07:44,SUB302,Teller,download,0,5,0,Regular,10.3.4.69,1
2026-09-23 13:23:10,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-23 14:21:20,SUB302,Teller,customer_access,4,0,0,Regular,10.3.4.69,1
2026-09-23 15:55:16,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-23 16:03:15,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-23 16:30:00,SUB302,Teller,logout,0,0,0,Regular,10.3.4.69,1
2026-09-24 09:16:00,SUB302,Teller,login,0,0,0,Regular,10.3.4.69,1
2026-09-24 09:38:59,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-24 10:29:22,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-24 11:32:46,SUB302,Teller,download,0,3,0,Regular,10.3.4.69,1
2026-09-24 12:04:13,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-24 13:54:40,SUB302,Teller,customer_access,4,0,0,Regular,10.3.4.69,1
2026-09-24 15:21:22,SUB302,Teller,customer_access,3,0,0,Regular,10.3.4.69,1
2026-09-24 16:49:00,SUB302,Teller,logout,0,0,0,Regular,10.3.4.69,1
2026-09-25 09:15:00,SUB302,Teller,login,0,0,0,Regular,10.3.4.69,1
2026-09-25 11:06:16,SUB302,Teller,download,0,1,0,Regular,10.3.4.69,1
2026-09-25 11:13:42,SUB302,Teller,download,0,3,0,Regular,10.3.4.69,1
2026-09-25 11:17:58,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-25 11:50:21,SUB302,Teller,customer_access,4,0,0,Regular,10.3.4.69,1
2026-09-25 12:20:52,SUB302,Teller,customer_access,1,0,0,Regular,10.3.4.69,1
2026-09-25 13:22:26,SUB302,Teller,customer_access,4,0,0,Regular,10.3.4.69,1
2026-09-25 13:49:46,SUB302,Teller,download,0,3,0,Regular,10.3.4.69,1
2026-09-25 14:02:38,SUB302,Teller,customer_access,5,0,0,Regular,10.3.4.69,1
2026-09-25 14:06:51,SUB302,Teller,download,0,3,0,Regular,10.3.4.69,1
2026-09-25 14:34:23,SUB302,Teller,customer_access,3,0,0,Regular,10.3.4.69,1
2026-09-25 14:38:22,SUB302,Teller,customer_access,5,0,0,Regular,10.3.4.69,1
2026-09-25 15:03:05,SUB302,Teller,customer_access,2,0,0,Regular,10.3.4.69,1
2026-09-25 16:41:00,SUB302,Teller,logout,0,0,0,Regular,10.3.4.69,1
2026-09-21 09:13:00,SUB303,Teller,login,0,0,0,Regular,10.3.4.170,1
2026-09-21 09:15:25,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-21 11:56:32,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-21 11:57:32,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-21 12:45:04,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-21 13:28:42,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-21 14:01:05,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-21 14:13:22,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-21 14:46:53,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-21 15:34:53,SUB303,Teller,customer_access,4,0,0,Regular,10.3.4.170,1
2026-09-21 16:23:07,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-21 16:46:00,SUB303,Teller,logout,0,0,0,Regular,10.3.4.170,1
2026-09-22 09:17:00,SUB303,Teller,login,0,0,0,Regular,10.3.4.170,1
2026-09-22 09:30:37,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-22 10:05:10,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-22 10:56:34,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-22 13:47:48,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-22 14:04:22,SUB303,Teller,download,0,4,0,Regular,10.3.4.170,1
2026-09-22 15:38:18,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-22 15:39:20,SUB303,Teller,download,0,4,0,Regular,10.3.4.170,1
2026-09-22 16:59:00,SUB303,Teller,logout,0,0,0,Regular,10.3.4.170,1
2026-09-23 09:00:46,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-23 09:01:00,SUB303,Teller,login,0,0,0,Regular,10.3.4.170,1
2026-09-23 09:01:14,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-23 11:16:02,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-23 12:19:07,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-23 13:06:54,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-23 14:35:47,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-23 14:52:38,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-23 16:43:23,SUB303,Teller,download,0,1,0,Regular,10.3.4.170,1
2026-09-23 16:55:00,SUB303,Teller,logout,0,0,0,Regular,10.3.4.170,1
2026-09-24 09:16:00,SUB303,Teller,login,0,0,0,Regular,10.3.4.170,1
2026-09-24 10:21:53,SUB303,Teller,customer_access,4,0,0,Regular,10.3.4.170,1
2026-09-24 12:40:16,SUB303,Teller,download,0,2,0,Regular,10.3.4.170,1
2026-09-24 12:52:49,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-24 13:23:51,SUB303,Teller,customer_access,4,0,0,Regular,10.3.4.170,1
2026-09-24 14:22:15,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-24 14:44:24,SUB303,Teller,customer_access,1,0,0,Regular,10.3.4.170,1
2026-09-24 15:23:23,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-24 16:56:00,SUB303,Teller,logout,0,0,0,Regular,10.3.4.170,1
2026-09-25 09:06:00,SUB303,Teller,login,0,0,0,Regular,10.3.4.170,1
2026-09-25 09:06:21,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-25 09:31:21,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-25 09:54:54,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-25 10:23:56,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-25 10:25:50,SUB303,Teller,customer_access,3,0,0,Regular,10.3.4.170,1
2026-09-25 10:28:39,SUB303,Teller,download,0,5,0,Regular,10.3.4.170,1
2026-09-25 12:07:43,SUB303,Teller,customer_access,2,0,0,Regular,10.3.4.170,1
2026-09-25 13:53:02,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-25 13:54:18,SUB303,Teller,download,0,3,0,Regular,10.3.4.170,1
2026-09-25 16:18:45,SUB303,Teller,customer_access,5,0,0,Regular,10.3.4.170,1
2026-09-25 16:54:00,SUB303,Teller,logout,0,0,0,Regular,10.3.4.170,1
2026-09-21 09:08:00,SUB304,Teller,login,0,0,0,Regular,10.3.3.242,1
2026-09-21 09:26:03,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-21 09:53:04,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-21 13:50:43,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-21 14:26:00,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-21 15:50:17,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-21 16:03:45,SUB304,Teller,customer_access,2,0,0,Regular,10.3.3.242,1
2026-09-21 16:31:00,SUB304,Teller,logout,0,0,0,Regular,10.3.3.242,1
2026-09-22 09:00:00,SUB304,Teller,login,0,0,0,Regular,10.3.3.242,1
2026-09-22 10:58:08,SUB304,Teller,customer_access,2,0,0,Regular,10.3.3.242,1
2026-09-22 12:49:00,SUB304,Teller,download,0,4,0,Regular,10.3.3.242,1
2026-09-22 13:35:19,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-22 14:11:39,SUB304,Teller,download,0,5,0,Regular,10.3.3.242,1
2026-09-22 14:56:38,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-22 15:28:10,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-22 15:42:17,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-22 16:04:42,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-22 16:26:24,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-22 16:57:58,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-22 16:59:00,SUB304,Teller,logout,0,0,0,Regular,10.3.3.242,1
2026-09-23 09:20:00,SUB304,Teller,login,0,0,0,Regular,10.3.3.242,1
2026-09-23 10:35:27,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-23 10:35:33,SUB304,Teller,download,0,1,0,Regular,10.3.3.242,1
2026-09-23 10:42:21,SUB304,Teller,customer_access,3,0,0,Regular,10.3.3.242,1
2026-09-23 11:56:02,SUB304,Teller,customer_access,3,0,0,Regular,10.3.3.242,1
2026-09-23 13:01:16,SUB304,Teller,download,0,3,0,Regular,10.3.3.242,1
2026-09-23 14:49:14,SUB304,Teller,download,0,1,0,Regular,10.3.3.242,1
2026-09-23 16:49:00,SUB304,Teller,logout,0,0,0,Regular,10.3.3.242,1
2026-09-24 09:04:34,SUB304,Teller,download,0,5,0,Regular,10.3.3.242,1
2026-09-24 09:20:00,SUB304,Teller,login,0,0,0,Regular,10.3.3.242,1
2026-09-24 09:23:10,SUB304,Teller,customer_access,3,0,0,Regular,10.3.3.242,1
2026-09-24 11:03:12,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-24 12:53:56,SUB304,Teller,download,0,3,0,Regular,10.3.3.242,1
2026-09-24 13:01:14,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-24 13:19:52,SUB304,Teller,download,0,4,0,Regular,10.3.3.242,1
2026-09-24 13:30:04,SUB304,Teller,customer_access,3,0,0,Regular,10.3.3.242,1
2026-09-24 13:56:18,SUB304,Teller,customer_access,1,0,0,Regular,10.3.3.242,1
2026-09-24 14:01:55,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-24 14:29:24,SUB304,Teller,customer_access,3,0,0,Regular,10.3.3.242,1
2026-09-24 16:58:00,SUB304,Teller,logout,0,0,0,Regular,10.3.3.242,1
2026-09-25 09:12:00,SUB304,Teller,login,0,0,0,Regular,10.3.3.242,1
2026-09-25 10:20:15,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-25 12:49:11,SUB304,Teller,customer_access,5,0,0,Regular,10.3.3.242,1
2026-09-25 14:00:53,SUB304,Teller,customer_access,4,0,0,Regular,10.3.3.242,1
2026-09-25 14:01:22,SUB304,Teller,download,0,3,0,Regular,10.3.3.242,1
2026-09-25 15:54:45,SUB304,Teller,download,0,2,0,Regular,10.3.3.242,1
2026-09-25 16:11:20,SUB304,Teller,download,0,1,0,Regular,10.3.3.242,1
2026-09-25 16:48:00,SUB304,Teller,logout,0,0,0,Regular,10.3.3.242,1
2026-09-25 16:54:24,SUB304,Teller,download,0,3,0,Regular,10.3.3.242,1
2026-09-21 09:01:50,SUB305,Teller,download,0,4,0,Regular,10.3.1.132,1
2026-09-21 09:02:00,SUB305,Teller,login,0,0,0,Regular,10.3.1.132,1
2026-09-21 09:06:59,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-21 09:39:35,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-21 10:03:53,SUB305,Teller,download,0,2,0,Regular,10.3.1.132,1
2026-09-21 10:22:34,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-21 12:22:26,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-21 12:30:39,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-21 12:41:45,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-21 12:45:03,SUB305,Teller,customer_access,1,0,0,Regular,10.3.1.132,1
2026-09-21 12:52:22,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-21 13:06:08,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-21 14:57:18,SUB305,Teller,customer_access,3,0,0,Regular,10.3.1.132,1
2026-09-21 16:37:00,SUB305,Teller,logout,0,0,0,Regular,10.3.1.132,1
2026-09-22 09:12:00,SUB305,Teller,login,0,0,0,Regular,10.3.1.132,1
2026-09-22 10:14:32,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-22 11:11:16,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-22 13:41:21,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-22 14:37:57,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-22 15:25:09,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-22 15:44:51,SUB305,Teller,customer_access,1,0,0,Regular,10.3.1.132,1
2026-09-22 16:20:15,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-22 16:38:00,SUB305,Teller,logout,0,0,0,Regular,10.3.1.132,1
2026-09-22 16:43:38,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-23 09:06:00,SUB305,Teller,login,0,0,0,Regular,10.3.1.132,1
2026-09-23 11:05:48,SUB305,Teller,download,0,5,0,Regular,10.3.1.132,1
2026-09-23 11:20:57,SUB305,Teller,customer_access,1,0,0,Regular,10.3.1.132,1
2026-09-23 12:56:14,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-23 13:07:29,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-23 14:39:07,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-23 15:37:21,SUB305,Teller,download,0,3,0,Regular,10.3.1.132,1
2026-09-23 15:55:35,SUB305,Teller,customer_access,2,0,0,Regular,10.3.1.132,1
2026-09-23 16:10:45,SUB305,Teller,customer_access,3,0,0,Regular,10.3.1.132,1
2026-09-23 16:44:00,SUB305,Teller,logout,0,0,0,Regular,10.3.1.132,1
2026-09-24 09:00:00,SUB305,Teller,login,0,0,0,Regular,10.3.1.132,1
2026-09-24 09:03:32,SUB305,Teller,download,0,3,0,Regular,10.3.1.132,1
2026-09-24 11:34:00,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-24 13:54:12,SUB305,Teller,customer_access,1,0,0,Regular,10.3.1.132,1
2026-09-24 15:11:31,SUB305,Teller,download,0,2,0,Regular,10.3.1.132,1
2026-09-24 15:30:51,SUB305,Teller,download,0,5,0,Regular,10.3.1.132,1
2026-09-24 16:32:50,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-24 16:43:00,SUB305,Teller,logout,0,0,0,Regular,10.3.1.132,1
2026-09-25 09:09:00,SUB305,Teller,login,0,0,0,Regular,10.3.1.132,1
2026-09-25 09:41:44,SUB305,Teller,customer_access,5,0,0,Regular,10.3.1.132,1
2026-09-25 11:21:30,SUB305,Teller,download,0,4,0,Regular,10.3.1.132,1
2026-09-25 13:18:51,SUB305,Teller,customer_access,3,0,0,Regular,10.3.1.132,1
2026-09-25 13:31:38,SUB305,Teller,download,0,1,0,Regular,10.3.1.132,1
2026-09-25 13:34:30,SUB305,Teller,customer_access,4,0,0,Regular,10.3.1.132,1
2026-09-25 14:45:43,SUB305,Teller,download,0,2,0,Regular,10.3.1.132,1
2026-09-25 16:11:38,SUB305,Teller,customer_access,1,0,0,Regular,10.3.1.132,1
2026-09-25 16:41:00,SUB305,Teller,logout,0,0,0,Regular,10.3.1.132,1
2026-09-21 09:02:00,SUB306,Teller,login,0,0,0,Regular,10.3.3.58,1
2026-09-21 10:07:40,SUB306,Teller,customer_access,4,0,0,Regular,10.3.3.58,1
2026-09-21 12:04:26,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-21 12:06:55,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-21 12:15:54,SUB306,Teller,download,0,1,0,Regular,10.3.3.58,1
2026-09-21 12:17:25,SUB306,Teller,customer_access,4,0,0,Regular,10.3.3.58,1
2026-09-21 12:25:20,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-21 13:29:30,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-21 15:34:30,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-21 16:31:00,SUB306,Teller,logout,0,0,0,Regular,10.3.3.58,1
2026-09-22 09:09:20,SUB306,Teller,customer_access,5,0,0,Regular,10.3.3.58,1
2026-09-22 09:19:00,SUB306,Teller,login,0,0,0,Regular,10.3.3.58,1
2026-09-22 09:59:11,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-22 10:35:35,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-22 11:12:40,SUB306,Teller,download,0,5,0,Regular,10.3.3.58,1
2026-09-22 11:46:00,SUB306,Teller,download,0,4,0,Regular,10.3.3.58,1
2026-09-22 13:27:57,SUB306,Teller,download,0,5,0,Regular,10.3.3.58,1
2026-09-22 14:50:48,SUB306,Teller,download,0,1,0,Regular,10.3.3.58,1
2026-09-22 14:53:02,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-22 15:18:09,SUB306,Teller,customer_access,5,0,0,Regular,10.3.3.58,1
2026-09-22 16:33:32,SUB306,Teller,customer_access,4,0,0,Regular,10.3.3.58,1
2026-09-22 16:48:00,SUB306,Teller,logout,0,0,0,Regular,10.3.3.58,1
2026-09-23 09:06:23,SUB306,Teller,customer_access,5,0,0,Regular,10.3.3.58,1
2026-09-23 09:08:00,SUB306,Teller,login,0,0,0,Regular,10.3.3.58,1
2026-09-23 09:50:56,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-23 15:13:25,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-23 15:32:06,SUB306,Teller,download,0,4,0,Regular,10.3.3.58,1
2026-09-23 15:52:23,SUB306,Teller,customer_access,4,0,0,Regular,10.3.3.58,1
2026-09-23 15:53:22,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-23 16:32:00,SUB306,Teller,logout,0,0,0,Regular,10.3.3.58,1
2026-09-24 09:17:00,SUB306,Teller,login,0,0,0,Regular,10.3.3.58,1
2026-09-24 09:57:26,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-24 10:36:01,SUB306,Teller,download,0,1,0,Regular,10.3.3.58,1
2026-09-24 10:50:03,SUB306,Teller,customer_access,2,0,0,Regular,10.3.3.58,1
2026-09-24 12:58:56,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-24 13:03:20,SUB306,Teller,customer_access,5,0,0,Regular,10.3.3.58,1
2026-09-24 13:22:20,SUB306,Teller,download,0,2,0,Regular,10.3.3.58,1
2026-09-24 13:23:23,SUB306,Teller,download,0,3,0,Regular,10.3.3.58,1
2026-09-24 13:28:54,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-24 14:01:51,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-24 15:23:39,SUB306,Teller,customer_access,3,0,0,Regular,10.3.3.58,1
2026-09-24 15:36:43,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-24 16:55:00,SUB306,Teller,logout,0,0,0,Regular,10.3.3.58,1
2026-09-25 09:03:12,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-25 09:06:00,SUB306,Teller,login,0,0,0,Regular,10.3.3.58,1
2026-09-25 11:58:15,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-25 13:11:00,SUB306,Teller,customer_access,1,0,0,Regular,10.3.3.58,1
2026-09-25 14:32:05,SUB306,Teller,download,0,2,0,Regular,10.3.3.58,1
2026-09-25 14:35:06,SUB306,Teller,download,0,1,0,Regular,10.3.3.58,1
